,start_pin,destination_pin,travel_distance,quantity_tons,period,nifty_infra_price,amount
94,306308,344001,305,25.0,October 2023,6095.4,144141.12
95,306308,345001,448,31.0,October 2023,6095.4,189874.96
96,306709,203205,573,42.17,November 2023,6585.6,460833.76
97,306709,301019,437,41.08,October 2023,6095.4,418707.9
98,306709,343040,349,22.0,November 2023,6585.6,138531.24
99,307019,152023,917,22.0,October 2023,6095.4,146781.25
100,307019,302037,427,40.83,November 2023,6585.6,204150.0
101,307019,322230,603,20.0,October 2023,6095.4,246875.0
102,307019,331502,465,10.0,November 2023,6585.6,199218.72
103,307019,335523,697,14.0,October 2023,6095.4,94718.74
104,307019,362037,554,31.0,October 2023,6095.4,92599.48
105,307019,362560,579,34.0,October 2023,6095.4,210056.42
106,307019,364515,500,30.0,October 2023,6095.4,185582.1
107,307019,388510,341,15.0,October 2023,6095.4,97265.62
108,307019,390020,353,36.66,November 2023,6585.6,206212.5
109,307031,344001,316,40.95,November 2023,6585.6,422296.88
110,307031,382250,372,29.6,October 2023,6095.4,354393.4
111,307031,388245,354,39.91,October 2023,6095.4,174045.12
112,312021,125052,703,34.5,October 2023,6095.4,204304.69
113,312021,127026,564,11.5,October 2023,6095.4,72054.69
114,312021,203393,696,21.5,November 2023,6585.6,138070.31
115,312021,203394,687,42.0,November 2023,6585.6,269718.75
116,312021,282006,592,42.5,November 2023,6585.6,956250.0
117,312021,301030,447,38.0,October 2023,6095.4,166250.0
118,312021,333031,517,30.0,November 2023,6585.6,361875.0
119,312021,335804,630,40.0,October 2023,6095.4,132045.6
120,312021,388001,437,42.48,November 2023,6585.6,232312.5
121,312021,389380,403,42.0,October 2023,6095.4,480243.76
122,312021,452010,340,42.0,October 2023,6095.4,200156.25
123,312601,110033,616,45.76,October 2023,6095.4,271700.0
124,312601,110033,616,45.78,November 2023,6585.6,271819.0
125,312601,302001,349,20.0,October 2023,6095.4,608400.0
126,312601,302001,349,39.44,October 2023,6095.4,425213.0
127,312601,303301,381,3.5,October 2023,6095.4,19141.0
128,312601,321404,565,33.0,October 2023,6095.4,202641.0
129,312601,322241,499,7.5,October 2023,6095.4,45469.0
130,312601,325221,340,200.0,October 2023,6095.4,52200.0
131,312601,331303,500,27.0,October 2023,6095.4,178031.0
132,312601,343022,420,6.0,October 2023,6095.4,156563.0
133,312601,343024,301,14.0,October 2023,6095.4,355908.0
134,312601,380002,385,25.43,November 2023,6585.6,139070.0
135,312601,380002,385,29.8,October 2023,6095.4,162969.0
136,312601,380002,385,30.48,October 2023,6095.4,166688.0
137,312601,382110,416,44.68,November 2023,6585.6,261797.0
138,312601,382440,397,44.42,November 2023,6585.6,485844.0
139,312601,389320,417,41.67,October 2023,6095.4,237649.0
140,312601,394516,655,40.92,October 2023,6095.4,246159.0
141,312617,125121,708,45.0,October 2023,6095.4,322031.24
142,312617,302026,328,44.74,November 2023,6585.6,230690.62
143,312617,302029,341,44.24,October 2023,6095.4,235025.0
144,312617,331023,594,10.0,November 2023,6585.6,65937.5
145,312617,331023,594,32.0,November 2023,6585.6,216000.0
146,312617,335062,774,45.0,November 2023,6585.6,232031.24
147,312617,370105,655,39.1,November 2023,6585.6,216882.81
148,312620,121003,608,41.5,October 2023,6095.4,233437.5
149,312620,125113,732,35.0,October 2023,6095.4,238437.5
150,312620,126113,690,43.0,October 2023,6095.4,459562.5
151,312620,127306,567,42.14,November 2023,6585.6,148838.23
152,312620,131001,650,41.0,October 2023,6095.4,1043578.12
153,312620,134203,829,41.7,November 2023,6585.6,233259.37
154,312620,140301,856,42.8,November 2023,6585.6,150468.75
155,312620,140401,831,3951.4,November 2023,6585.6,21535099.13
156,312620,203408,694,29.5,November 2023,6585.6,215257.81
157,312620,281405,660,17.0,October 2023,6095.4,117937.5
158,312620,385565,420,42.0,November 2023,6585.6,2432062.5
159,312620,392002,477,42.0,October 2023,6095.4,622440.0
160,312620,394170,619,39.27,October 2023,6095.4,220280.56
161,312620,395003,638,44.34,October 2023,6095.4,252876.56
162,312620,464114,474,41.5,November 2023,6585.6,248351.56
163,312622,181133,1168,257.6,October 2023,6095.4,2898000.0
164,312622,201008,669,2066.91,October 2023,6095.4,433617048.9
165,312622,201206,684,1318.0,November 2023,6585.6,60951226.32
166,312622,322701,368,40.81,October 2023,6095.4,216803.13
167,312622,388245,402,41.44,October 2023,6095.4,822376.8
168,313022,302036,417,42.0,October 2023,6095.4,1013748.96
169,313022,370415,573,40.96,October 2023,6095.4,589824.0
170,326520,281004,516,323.5,October 2023,6095.4,1228653.0
171,326520,321608,411,42.0,October 2023,6095.4,956808.0
172,327025,311603,315,42.0,October 2023,6095.4,190312.5
173,327025,384265,310,5.0,October 2023,6095.4,154687.5
174,327025,396195,510,22.0,October 2023,6095.4,89375.0
175,327025,466665,456,28.0,October 2023,6095.4,185640.0
176,335804,141015,304,21.0,October 2023,6095.4,199500.0
177,335804,143112,351,10.0,October 2023,6095.4,70781.0
178,335804,144224,422,27.0,November 2023,6585.6,1085400.0
179,335804,176202,473,5.0,November 2023,6585.6,75375.0
180,341026,110077,510,41.42,November 2023,6585.6,236223.44
181,341026,131301,565,41.84,October 2023,6095.4,451087.5
182,341026,301705,414,43.0,November 2023,6585.6,937937.5
183,341026,303326,351,33.9,October 2023,6095.4,153609.38
184,341026,321001,452,13.0,November 2023,6585.6,82875.0
185,341026,335523,334,15.0,October 2023,6095.4,198515.62
186,342606,110020,573,5.0,November 2023,6585.6,144168.9
187,342606,201001,598,27.7,October 2023,6095.4,2777502.54
188,342606,201308,613,27.3,October 2023,6095.4,345829.94
189,342606,263153,856,2.0,November 2023,6585.6,31410.0
190,342606,276001,1172,12.0,November 2023,6585.6,336765.6
191,342606,384001,428,5.95,October 2023,6095.4,81419.68
192,342606,415001,1276,10.0,October 2023,6095.4,131147.89
193,342606,452010,638,17.5,October 2023,6095.4,241692.15
194,342606,821305,1301,5.0,October 2023,6095.4,70812.0
195,342902,141001,812,27.5,November 2023,6585.6,1435500.0
196,342902,390022,632,10.0,October 2023,6095.4,66000.0
197,342902,515001,1916,2.0,October 2023,6095.4,21000.0
198,343041,334001,567,44.0,October 2023,6095.4,305254.4
199,360021,393002,396,25.0,October 2023,6095.4,73828.1
200,360311,383001,342,12.0,October 2023,6095.4,65625.0
201,360311,385001,399,6.0,October 2023,6095.4,32812.5
202,360311,387325,304,5.0,November 2023,6585.6,62734.36
203,360311,390019,326,25.0,October 2023,6095.4,1518070.26
204,360560,382210,381,25.09,October 2023,6095.4,87815.48
205,360560,383460,558,25.0,November 2023,6585.6,144531.24
206,360560,390022,452,25.0,October 2023,6095.4,141406.24
207,361345,362530,316,5.0,November 2023,6585.6,28125.0
208,361345,363001,360,5.8,November 2023,6585.6,27045.4
209,361345,363330,339,25.8,November 2023,6585.6,143109.5
210,361345,385566,526,26.0,November 2023,6585.6,435094.14
211,362275,387320,464,35.0,October 2023,6095.4,490001.0
212,362275,389330,532,29.18,November 2023,6585.6,169608.54
213,362715,380006,442,0.19,October 2023,6095.4,2243.12
214,362715,382421,461,30.02,October 2023,6095.4,178243.74
215,362715,382715,489,34.52,November 2023,6585.6,202265.62
216,365540,395007,538,1991.0,October 2023,6095.4,5824511.22
217,365560,380008,317,34.86,October 2023,6095.4,206981.25
218,365560,382345,321,24.46,October 2023,6095.4,149053.13
219,365560,391243,371,29.51,November 2023,6585.6,169221.55
220,365560,391243,371,29.62,November 2023,6585.6,509557.02
221,370511,363641,321,41.89,October 2023,6095.4,245449.0
222,370511,364004,575,42.0,November 2023,6585.6,623436.0
223,370511,380001,485,36.95,October 2023,6095.4,1044990.0
224,370511,380051,478,41.9,October 2023,6095.4,451734.0
225,370511,382007,506,35.66,November 2023,6585.6,203373.62
226,370511,382418,503,35.64,October 2023,6095.4,217181.25
227,370511,392150,613,35.0,November 2023,6585.6,213451.35
228,380004,361315,415,38.0,November 2023,6585.6,1253620.0
229,383430,313333,311,,October 2023,6095.4,122304.69
230,388245,396125,311,32.55,November 2023,6585.6,190722.82
231,388245,396125,311,35.44,November 2023,6585.6,830625.72
232,388245,396125,311,35.65,November 2023,6585.6,208886.9
233,391350,312601,477,0.1,November 2023,6585.6,1443.74
234,394101,361170,553,34.8,October 2023,6095.4,198360.0
235,400703,380023,534,41.7,November 2023,6585.6,512076.0
236,400707,384450,604,30.0,October 2023,6095.4,330000.0
237,412219,401603,350,19.0,November 2023,6585.6,238093.4
238,421503,822114,1867,66.25,November 2023,6585.6,424000.0
239,425309,391350,475,35.0,November 2023,6585.6,143850.0
240,425406,421402,309,39.08,October 2023,6095.4,222878.32
241,442908,400708,867,32.0,October 2023,6095.4,192500.0
242,442908,431121,541,32.0,November 2023,6585.6,585000.0
243,442908,508213,511,5.0,November 2023,6585.6,32812.5
244,442916,444203,452,4.0,November 2023,6585.6,18750.0
245,445304,500018,403,263.6,October 2023,6095.4,1237306.77
246,454446,394115,320,41.6,October 2023,6095.4,715650.63
247,454446,462046,349,35.0,November 2023,6585.6,1104687.5
248,454446,466115,302,25.0,November 2023,6585.6,142578.12
249,454446,466651,303,30.0,November 2023,6585.6,135000.0
250,454446,473287,360,36.0,October 2023,6095.4,1547438.76
251,454446,396580,406,35.0,October 2023,6095.4,196875.0
252,458441,457887,324,30.0,November 2023,6585.6,140625.0
253,458470,453111,302,28.76,October 2023,6095.4,157281.25
254,458470,465669,321,18.0,October 2023,6095.4,107718.84
255,470661,273004,886,495.2,October 2023,6095.4,4930212.0
256,483880,203207,793,754.94,November 2023,6585.6,55035126.0
257,483880,227409,359,799.28,October 2023,6095.4,4581271.56
258,483880,227409,359,799.4,November 2023,6585.6,7918280.84
259,483880,227409,381,818.61,October 2023,6095.4,4692066.24
260,483880,461661,369,25.0,October 2023,6095.4,146093.74
261,483880,462010,367,723.0,October 2023,6095.4,4162345.7
262,483880,472442,307,16.0,November 2023,6585.6,1104000.0
263,484774,273411,464,35.0,November 2023,6585.6,162422.0
264,485111,209859,318,40.87,October 2023,6095.4,164118.39
265,485111,223222,319,197.7,October 2023,6095.4,2130217.5
266,485111,224120,375,36.81,October 2023,6095.4,377670.6
267,485111,224120,375,43.82,November 2023,6585.6,224796.6
268,485111,224181,394,17.0,October 2023,6095.4,101468.75
269,485111,226002,383,41.71,October 2023,6095.4,169446.88
270,485111,273303,490,33.64,November 2023,6585.6,136662.5
271,485111,285001,330,14.0,October 2023,6095.4,61250.0
272,485111,821109,328,69.9,October 2023,6095.4,1658377.5
273,485771,221003,306,5.0,October 2023,6095.4,128550.32
274,485771,232101,316,41.84,October 2023,6095.4,156900.0
275,485771,232118,352,43.24,October 2023,6095.4,324300.0
276,485771,462026,461,25.0,November 2023,6585.6,2358185.92
277,485773,450117,571,30.0,October 2023,6095.4,393750.0
278,486450,208021,484,30.0,October 2023,6095.4,161718.9
279,486450,209825,473,18.0,October 2023,6095.4,95625.0
280,486450,229402,386,29.79,October 2023,6095.4,164310.62
281,486450,242127,678,41.31,November 2023,6585.6,697106.25
282,486450,273413,404,40.99,November 2023,6585.6,182533.8
283,486450,285204,550,35.0,November 2023,6585.6,202890.62
284,486776,477441,668,35.0,November 2023,6585.6,208906.25
285,488441,209722,406,41.64,October 2023,6095.4,227718.75
286,488441,224122,445,30.0,October 2023,6095.4,166406.25
287,488441,226102,399,39.77,November 2023,6585.6,217492.19
288,488441,231216,403,31.0,October 2023,6095.4,697500.0
289,490024,762014,410,37.28,November 2023,6585.6,722300.0
290,490036,480106,337,30.0,November 2023,6585.6,778125.0
291,490036,480888,465,30.0,November 2023,6585.6,908437.5
292,490036,497778,460,31.0,November 2023,6585.6,335187.48
293,490036,754295,556,37.38,October 2023,6095.4,80015.25
294,490036,800007,773,30.0,November 2023,6585.6,1700625.0
295,491107,764043,431,31.0,November 2023,6585.6,363281.25
296,492001,227405,831,3866.02,October 2023,6095.4,19543335.16
297,492099,121010,1323,25.0,November 2023,6585.6,585937.5
298,493118,480661,473,10.0,October 2023,6095.4,48281.33
299,493118,754029,529,29.99,October 2023,6095.4,74975.0
300,493118,754029,529,31.14,October 2023,6095.4,155700.0
301,493118,754029,529,35.66,November 2023,6585.6,178300.0
302,493118,767030,339,30.0,October 2023,6095.4,4880150.5
303,493118,770015,323,21.0,November 2023,6585.6,116484.48
304,493195,754027,571,33.65,October 2023,6095.4,95397.75
305,493195,764058,380,25.0,November 2023,6585.6,157812.5
306,493196,754027,546,24.3,November 2023,6585.6,66387.6
307,493196,754027,546,29.2,November 2023,6585.6,79774.4
308,493196,754027,546,30.03,October 2023,6095.4,340540.2
309,493196,754027,546,30.1,November 2023,6585.6,328932.8
310,493196,754027,546,30.75,October 2023,6095.4,348705.0
311,493196,754027,546,34.38,October 2023,6095.4,682271.1
312,493196,754027,546,38.62,November 2023,6585.6,316529.52
313,493331,497220,440,35.0,November 2023,6585.6,381718.76
314,493331,851101,855,309.5,October 2023,6095.4,731882.39
315,493332,441905,322,31.0,November 2023,6585.6,319687.5
316,493332,496331,372,15.0,November 2023,6585.6,83437.5
317,493332,755026,574,38.9,October 2023,6095.4,138517.07
318,493332,757043,576,28.0,November 2023,6585.6,175000.0
319,493332,759126,354,35.0,October 2023,6095.4,448437.5
320,493332,761015,585,32.0,November 2023,6585.6,397000.32
321,493332,764058,411,33.07,November 2023,6585.6,196352.79
322,493332,812001,886,30.0,October 2023,6095.4,206250.0
323,496001,834005,350,30.0,October 2023,6095.4,147654.0
324,501158,414101,434,33.96,November 2023,6585.6,204290.63
325,501158,410218,650,50.98,November 2023,6585.6,215071.88
326,501158,412201,490,41.58,October 2023,6095.4,175415.63
327,501158,412201,490,50.64,October 2023,6095.4,427275.0
328,501158,412208,469,30.5,November 2023,6585.6,744200.0
329,501158,431001,485,51.1,October 2023,6095.4,203601.56
330,501158,583222,336,10.0,October 2023,6095.4,52031.25
331,504218,431401,358,38.58,November 2023,6585.6,220026.37
332,504218,431602,337,31.24,October 2023,6095.4,316792.97
333,504218,431742,320,25.0,November 2023,6585.6,150390.0
334,504218,440025,301,30.0,November 2023,6585.6,140625.0
335,504218,444504,488,10.0,November 2023,6585.6,60468.0
336,504218,444705,509,30.0,November 2023,6585.6,176718.0
337,504218,500032,312,29.54,October 2023,6095.4,341556.26
338,504218,500075,313,29.84,November 2023,6585.6,181837.5
339,504218,501203,311,31.01,November 2023,6585.6,358553.12
340,507101,500072,310,26.0,October 2023,6095.4,125938.8
341,508204,502113,304,30.48,October 2023,6095.4,147637.5
342,508204,503112,305,22.0,November 2023,6585.6,132343.75
343,508204,503187,366,32.0,October 2023,6095.4,555000.0
344,508204,516434,564,31.0,October 2023,6095.4,188906.25
345,508204,523116,327,12.0,October 2023,6095.4,144000.0
346,508204,524344,408,34.53,October 2023,6095.4,134882.81
347,508204,533401,400,26.5,October 2023,6095.4,142851.56
348,508204,533432,355,13.0,October 2023,6095.4,89240.79
349,508204,572228,792,31.5,November 2023,6585.6,177054.96
350,508204,585402,364,8.0,November 2023,6585.6,35625.0
351,508204,764036,663,32.0,November 2023,6585.6,179500.0
352,508204,764047,383,32.0,November 2023,6585.6,648000.0
353,508218,560049,725,3.0,November 2023,6585.6,18900.0
354,508218,632007,553,36.0,November 2023,6585.6,211860.0
355,508246,502310,316,4.4,October 2023,6095.4,23375.0
356,508246,505214,311,35.0,November 2023,6585.6,500390.61
357,508246,505331,436,6.5,October 2023,6095.4,40116.7
358,508246,505331,436,30.0,October 2023,6095.4,133125.0
359,508246,505402,334,43.18,October 2023,6095.4,229393.75
360,508246,517325,637,31.0,November 2023,6585.6,159843.0
361,508246,531028,460,36.0,October 2023,6095.4,435374.0
362,508246,531031,464,35.66,November 2023,6585.6,144423.0
363,508246,531031,464,36.08,October 2023,6095.4,730620.0
364,515408,637301,520,40.04,November 2023,6585.6,237737.5
365,515408,560102,308,15.0,October 2023,6095.4,55185.0
366,515408,562108,392,5.0,October 2023,6095.4,55468.76
367,515408,562159,343,37.0,October 2023,6095.4,158984.37
368,515408,600004,434,27.24,October 2023,6095.4,161737.5
369,515408,613203,708,40.18,October 2023,6095.4,238568.75
370,515408,635115,360,16.0,November 2023,6585.6,92500.0
371,515408,635653,432,11.0,November 2023,6585.6,123750.0
372,515415,577139,601,31.0,November 2023,6585.6,358437.5
373,515415,600056,413,40.02,November 2023,6585.6,237618.75
374,515415,631501,364,44.94,October 2023,6095.4,266831.25
375,515415,641402,626,39.74,November 2023,6585.6,235798.48
376,515415,671316,647,39.38,November 2023,6585.6,270737.5
377,516289,572107,350,35.22,October 2023,6095.4,176100.0
378,516289,572201,418,7.0,October 2023,6095.4,27365.52
379,516289,573201,454,31.04,October 2023,6095.4,111744.0
380,516289,600118,333,130.0,November 2023,6585.6,2775552.0
381,516289,670504,599,39.94,October 2023,6095.4,262106.0
382,516309,744101,1766,30.0,October 2023,6095.4,4350000.0
383,516310,572114,423,18.0,October 2023,6095.4,117337.5
384,516311,560004,330,31.98,November 2023,6585.6,458304.0
385,516311,560097,322,31.88,October 2023,6095.4,179325.0
386,516311,673014,686,63.9,November 2023,6585.6,645990.0
387,516433,522004,436,32.0,October 2023,6095.4,161641.97
388,516433,560049,321,34.83,November 2023,6585.6,219320.36
389,516433,562112,364,36.0,October 2023,6095.4,213750.0
390,516433,571232,557,36.0,November 2023,6585.6,1808855.1
391,516433,575001,663,12.0,November 2023,6585.6,67500.0
392,516433,581108,365,25.0,November 2023,6585.6,148437.5
393,516433,591136,461,30.73,October 2023,6095.4,123780.44
394,516433,591136,461,35.08,October 2023,6095.4,70651.12
395,516433,591136,461,35.29,October 2023,6095.4,355370.3
396,517503,462039,1439,8.5,October 2023,6095.4,47148.43
397,518003,563134,377,15.0,November 2023,6585.6,86718.75
398,518123,570015,428,26.0,October 2023,6095.4,121688.84
399,518123,575015,627,10.0,November 2023,6585.6,68437.5
400,518123,577533,369,7.48,November 2023,6585.6,26778.4
401,518123,577533,369,10.28,November 2023,6585.6,36802.4
402,518123,581204,375,40.86,October 2023,6095.4,236221.88
403,518123,603107,422,34.68,November 2023,6585.6,125715.0
404,518123,636115,514,25.7,November 2023,6585.6,523637.5
405,518124,563114,379,29.64,November 2023,6585.6,175987.5
406,518124,581320,605,32.0,October 2023,6095.4,180000.0
407,518124,606806,436,25.0,November 2023,6585.6,151797.0
408,518124,639117,617,10.0,November 2023,6585.6,124562.5
409,518206,560053,351,35.0,October 2023,6095.4,172265.62
410,518206,590006,486,35.35,October 2023,6095.4,109585.0
411,518206,688538,924,39.33,October 2023,6095.4,136733.1
412,518206,688538,924,39.66,October 2023,6095.4,137880.37
413,518220,570017,460,36.0,October 2023,6095.4,7615980.0
414,518220,577427,390,1.0,October 2023,6095.4,5578.0
415,518220,600055,420,27.5,November 2023,6585.6,156836.0
416,518220,635103,337,1.0,October 2023,6095.4,11265.0
417,518220,641664,650,1.0,October 2023,6095.4,6156.0
418,518220,670011,632,15.0,October 2023,6095.4,84844.0
419,518508,508213,401,30.0,October 2023,6095.4,548460.0
420,518508,517503,322,26.0,November 2023,6585.6,130000.0
421,518508,517589,379,35.72,October 2023,6095.4,206506.24
422,518508,534198,412,6.0,November 2023,6585.6,37500.0
423,518508,534447,410,10.0,October 2023,6095.4,62500.0
424,518508,562101,346,38.0,November 2023,6585.6,165656.25
425,518508,563116,390,40.36,October 2023,6095.4,208106.25
426,518508,583135,310,33.9,November 2023,6585.6,195984.37
427,518508,587101,369,34.0,November 2023,6585.6,414375.0
428,518508,591237,608,39.24,October 2023,6095.4,441450.0
429,518508,632506,386,35.29,October 2023,6095.4,209534.37
430,518508,642126,826,35.0,October 2023,6095.4,273437.5
431,521175,533408,362,,November 2023,6585.6,79687.5
432,521175,635110,801,69.85,November 2023,6585.6,425385.8
433,521457,414001,751,18.75,October 2023,6095.4,97853.0
434,521457,431401,606,36.0,November 2023,6585.6,157500.0
435,521457,517416,589,5.0,October 2023,6095.4,56250.0
436,521457,523230,310,27.0,November 2023,6585.6,270000.0
437,521457,531118,458,31.0,October 2023,6095.4,184066.0
438,521457,603107,594,14.0,November 2023,6585.6,58100.0
439,521457,603305,609,22.0,October 2023,6095.4,566554.0
440,521457,635301,850,16.0,October 2023,6095.4,110000.0
441,522414,494001,496,31.0,October 2023,6095.4,323562.65
442,522414,507136,450,11.0,November 2023,6585.6,1172359.31
443,522414,517501,409,35.77,October 2023,6095.4,116252.5
444,522414,531031,472,35.26,November 2023,6585.6,449565.0
445,522421,517640,401,12.0,November 2023,6585.6,70312.56
446,522437,494001,505,2.0,November 2023,6585.6,6321.5
447,522437,516630,380,15.0,November 2023,6585.6,92578.12
448,522437,533001,341,29.52,October 2023,6095.4,170662.5
449,522437,764061,543,34.84,November 2023,6585.6,604256.25
450,522614,516259,349,1.325,November 2023,6585.6,113867.18
451,522614,524302,330,1.8,November 2023,6585.6,281250.0
452,522614,535240,544,35.4,November 2023,6585.6,145140.0
453,524402,635751,315,25.0,November 2023,6585.6,187500.0
454,531055,761015,338,11.0,November 2023,6585.6,275515.64
455,531055,764056,301,20.0,October 2023,6095.4,131250.0
456,532201,508206,676,36.0,October 2023,6095.4,149061.6
457,533101,522647,312,36.0,November 2023,6585.6,191250.0
458,560043,582102,429,1.187,November 2023,6585.6,300251.65
459,561203,574240,303,33.73,October 2023,6095.4,200271.88
460,561213,600056,341,43.71,October 2023,6095.4,196421.81
461,577201,591201,375,20.0,November 2023,6585.6,98437.5
462,583101,413001,363,20.0,November 2023,6585.6,229200.0
463,583115,581320,433,17.0,November 2023,6585.6,220468.76
464,583115,581343,377,17.0,October 2023,6095.4,541875.0
465,583222,573102,403,25.0,November 2023,6585.6,296880.0
466,583228,577101,304,33.0,October 2023,6095.4,206250.0
467,583228,581350,350,25.0,November 2023,6585.6,164062.5
468,583275,403803,383,35.64,October 2023,6095.4,189337.5
469,583275,562114,350,6.0,October 2023,6095.4,38436.0
470,583275,563114,404,15.0,November 2023,6585.6,91410.0
471,583275,577424,315,10.0,November 2023,6585.6,58590.0
472,583275,683101,855,1437.8,November 2023,6585.6,552223034.6
473,585211,410218,550,29.48,October 2023,6095.4,248221.6
474,585211,411041,440,34.36,October 2023,6095.4,144655.6
475,585211,412105,441,29.24,October 2023,6095.4,178364.0
476,585211,412207,441,34.4,October 2023,6095.4,419680.0
477,585211,412219,371,4107.42,October 2023,6095.4,10268550.0
478,585211,416006,348,30.16,October 2023,6095.4,172006.4
479,585211,515321,522,26.0,October 2023,6095.4,140966.8
480,585211,580025,369,35.12,November 2023,6585.6,203037.5
481,585222,402304,604,31.97,October 2023,6095.4,189821.88
482,585222,410206,559,34.96,October 2023,6095.4,1311000.0
483,585222,410401,497,128.8,November 2023,6585.6,784875.0
484,585222,410506,485,34.73,November 2023,6585.6,211853.0
485,585222,410507,485,34.76,November 2023,6585.6,212036.0
486,585222,411046,454,34.85,November 2023,6585.6,212585.0
487,585222,412101,471,30.16,October 2023,6095.4,183976.0
488,585222,412201,427,35.19,October 2023,6095.4,82476.56
489,585222,412207,434,30.37,November 2023,6585.6,185257.0
490,585222,412219,380,16.38,October 2023,6095.4,40950.0
491,585222,412219,380,30.49,November 2023,6585.6,152450.0
492,585222,412219,380,33.78,October 2023,6095.4,84450.0
493,585222,412219,380,43.49,October 2023,6095.4,108725.0
494,585222,415304,400,19.0,October 2023,6095.4,110140.15
495,585222,416102,397,34.96,October 2023,6095.4,199381.25
496,585222,431005,482,32.62,October 2023,6095.4,186035.95
497,585222,431721,388,10.0,October 2023,6095.4,57500.0
498,585222,503224,344,10.0,October 2023,6095.4,259374.73
499,585222,515871,335,5.0,October 2023,6095.4,32031.25
500,585222,516001,433,1.0,November 2023,6585.6,3200.0
501,585222,517247,571,4.0,October 2023,6095.4,22812.5
502,585222,522437,365,6.44,November 2023,6585.6,20608.0
503,585222,522437,365,35.59,November 2023,6585.6,113888.0
504,585222,577301,507,35.0,October 2023,6095.4,442968.25
505,585222,583137,381,5.0,November 2023,6585.6,30859.38
506,585222,591124,392,31.0,November 2023,6585.6,353593.76
507,585222,591201,348,16.0,October 2023,6095.4,153600.0
508,585222,591317,332,21.0,October 2023,6095.4,607031.25
509,585225,403001,521,25.94,November 2023,6585.6,117508.2
510,585225,403001,521,32.76,November 2023,6585.6,148402.8
511,585225,590003,372,12.0,November 2023,6585.6,70312.5
512,585292,410218,558,1910.55,October 2023,6095.4,6639753.52
513,585292,413105,325,392.4,November 2023,6585.6,3877747.81
514,585292,416220,482,30.0,November 2023,6585.6,4533947.4
515,585305,396230,759,24.5,October 2023,6095.4,160781.24
516,585320,403206,577,36.68,November 2023,6585.6,217788.0
517,585320,413111,347,29.47,October 2023,6095.4,168071.0
518,585320,415406,499,35.11,October 2023,6095.4,200237.0
519,585320,503217,340,28.0,October 2023,6095.4,156121.0
520,587122,412101,458,30.0,October 2023,6095.4,1068750.0
521,587122,414001,436,30.0,October 2023,6095.4,339843.75
522,587122,415604,365,30.0,November 2023,6585.6,184603.12
523,587122,570019,587,38.0,November 2023,6585.6,770497.46
524,587122,574116,468,,November 2023,6585.6,24218.75
525,587122,575011,496,32.0,October 2023,6095.4,1382500.0
526,587122,575014,494,,October 2023,6095.4,355468.75
527,587122,576222,418,,November 2023,6585.6,29062.5
528,590016,560079,515,27.0,November 2023,6585.6,139218.0
529,591136,412115,375,29.78,November 2023,6585.6,181657.76
530,591136,412203,420,30.0,October 2023,6095.4,732000.0
531,591136,574229,571,39.7,October 2023,6095.4,471437.48
532,591136,577436,350,23.0,November 2023,6585.6,95680.0
533,591136,581320,358,30.0,November 2023,6585.6,203906.24
534,621651,515133,512,12.5,October 2023,6095.4,153320.31
535,621651,517325,431,36.0,October 2023,6095.4,420207.1
536,621651,600052,338,39.68,November 2023,6585.6,210800.0
537,621651,670561,519,34.82,November 2023,6585.6,239387.5
538,621704,690523,487,37.0,October 2023,6095.4,730697.83
539,621705,626205,316,24.06,October 2023,6095.4,107821.02
540,621705,626205,316,24.22,November 2023,6585.6,87964.02
541,621705,626205,316,33.7,October 2023,6095.4,151021.96
542,621705,626205,316,36.56,October 2023,6095.4,132781.14
543,621705,626205,316,38.16,October 2023,6095.4,138593.06
544,621705,626205,316,39.56,October 2023,6095.4,464636.68
545,621705,635119,318,40.02,November 2023,6585.6,218859.38
546,621705,670561,553,40.04,October 2023,6095.4,275275.0
547,621707,628008,321,43.46,November 2023,6585.6,488925.0
548,621707,686631,411,25.0,November 2023,6585.6,844567.99
549,621713,560091,407,10.0,November 2023,6585.6,120781.25
550,621713,641305,307,13.0,October 2023,6095.4,58589.57
551,621713,673631,449,0.25,October 2023,6095.4,1171.39
552,621713,673631,449,25.0,October 2023,6095.4,119638.5
553,621713,679331,436,30.0,November 2023,6585.6,843750.0
554,621713,686518,391,15.0,November 2023,6585.6,105468.75
555,621729,626127,317,42.84,November 2023,6585.6,225261.29
556,621729,626127,317,44.7,October 2023,6095.4,331602.48
557,621730,577598,530,5.0,November 2023,6585.6,26796.88
558,621730,638451,375,5.0,November 2023,6585.6,32812.5
559,621730,641016,315,25.0,November 2023,6585.6,561458.75
560,621730,641062,308,5.0,October 2023,6095.4,29687.5
561,621730,642122,310,39.0,October 2023,6095.4,182972.4
562,621730,676510,474,5.6,November 2023,6585.6,29750.0
563,621730,676541,482,35.34,October 2023,6095.4,178166.61
564,621730,686693,513,37.58,November 2023,6585.6,252490.63
565,621730,695104,581,38.76,October 2023,6095.4,199856.25
566,624703,560081,319,40.55,November 2023,6585.6,187978.97
567,624703,573132,610,10.0,November 2023,6585.6,66406.25
568,624703,623539,305,10.0,October 2023,6095.4,67187.5
569,624703,689581,307,34.69,November 2023,6585.6,216812.5
570,626205,636015,321,32.65,November 2023,6585.6,189370.0
571,627352,610001,388,45.0,November 2023,6585.6,295312.5
572,628002,685587,327,30.0,November 2023,6585.6,464064.0
