,start_pin,destination_pin,travel_distance,Quantity (In TON),period,nifty_infra_price,amount,distance_per_ton,route_frequency,avg_route_price,period_dt,year,month,month_sin,month_cos
29472,799,5507,514,40.5,June 2023,5738.7,164025.0,12.691358024691358,97,345820.8639175258,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29473,800,4414,320,36.0,June 2023,5738.7,222188.0,8.88888888888889,4,945094.4325,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29474,800,4034,335,29.52,July 2023,6115.35,138375.0,11.348238482384824,7,131950.39142857143,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29475,800,4923,323,2.0,July 2023,6115.35,11250.0,161.5,1,11250.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29476,800,5052,418,34.0,June 2023,5738.7,127689.89,12.294117647058824,5,305630.1,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29477,800,5056,399,7.0,June 2023,5738.7,26380.58,57.0,4,28165.7925,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29478,800,5205,566,6.0,June 2023,5738.7,34087.5,94.33333333333333,3,117118.75,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29479,800,5651,739,30.0,June 2023,5738.7,462094.2,24.633333333333333,1,462094.2,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29480,802,4474,368,9.0,June 2023,5738.7,54422.0,40.888888888888886,1,54422.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29481,802,4752,439,36.0,July 2023,6115.35,217687.0,12.194444444444445,1,217687.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29482,802,5033,440,18.5,June 2023,5738.7,139040.0,23.783783783783782,1,139040.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29483,802,5063,445,1.0,July 2023,6115.35,16405.0,445.0,1,16405.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29484,802,5064,429,36.0,July 2023,6115.35,1627037.0,11.916666666666666,2,888332.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29485,802,5097,392,12.0,July 2023,6115.35,63750.0,32.666666666666664,1,63750.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29486,802,5151,522,1.0,June 2023,5738.7,10877.0,522.0,1,10877.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29487,802,5404,355,36.0,June 2023,5738.7,781875.0,9.86111111111111,1,781875.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29488,802,5550,553,21.0,July 2023,6115.35,117141.0,26.333333333333332,1,117141.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29489,805,6654,3032,60.0,June 2023,5738.7,403125.0,50.53333333333333,1,403125.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29490,806,3687,314,35.26,July 2023,6115.35,159771.87,8.90527509926262,1,159771.87,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29491,806,4098,340,15.0,July 2023,6115.35,164070.0,22.666666666666668,1,164070.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29492,806,4441,435,26.0,July 2023,6115.35,134062.5,16.73076923076923,1,134062.5,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29493,806,4502,430,33.08,June 2023,5738.7,175737.5,12.998790810157196,1,175737.5,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29494,806,4619,541,33.46,June 2023,5738.7,169914.06,16.168559473998805,1,169914.06,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29495,806,4750,463,36.0,July 2023,6115.35,367875.0,12.86111111111111,1,367875.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29496,806,4768,540,38.0,June 2023,5738.7,204843.75,14.210526315789474,1,204843.75,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29497,806,4771,365,30.0,July 2023,6115.35,590625.0,12.166666666666666,2,416395.31,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29498,806,4988,430,31.46,June 2023,5738.7,110110.0,13.668150031786395,1,110110.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29499,806,5017,438,39.24,July 2023,6115.35,185470.31,11.162079510703363,8,327524.12,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29500,806,5225,664,20.0,June 2023,5738.7,125000.0,33.2,1,125000.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29501,806,5436,386,36.48,June 2023,5738.7,698250.0,10.581140350877194,9,233985.24222222218,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29502,812,3742,372,34.28,June 2023,5738.7,160687.5,10.851808634772462,4,164228.9075,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29503,812,4132,344,29.8,July 2023,6115.35,125718.75,11.543624161073826,1,125718.75,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29504,812,4355,568,32.0,June 2023,5738.7,190000.0,17.75,2,168828.125,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29505,812,4355,568,35.0,July 2023,6115.35,147656.25,16.228571428571428,2,168828.125,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29506,812,6027,1330,109.2,July 2023,6115.35,1366705.7,12.179487179487179,2,4938310.375,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29507,812,6276,730,4.0,June 2023,5738.7,22125.0,182.5,3,2008005.9833333332,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29508,812,6347,621,30.22,July 2023,6115.35,167626.71,20.54930509596294,7,157507.4342857143,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29509,817,2995,577,25.0,June 2023,5738.7,155860.0,23.08,1,155860.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29510,817,3002,497,5.0,June 2023,5738.7,21875.0,99.4,4,78535.1575,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29511,817,4011,604,5.0,July 2023,6115.35,206640.0,120.8,1,206640.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29512,817,4020,489,21.0,July 2023,6115.35,212625.0,23.285714285714285,4,219217.5,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29513,817,4179,393,17.0,June 2023,5738.7,99610.0,23.11764705882353,1,99610.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29514,817,4219,435,16.0,June 2023,5738.7,95002.0,27.1875,2,125001.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29515,817,5396,555,34.97,July 2023,6115.35,590885.64,15.87074635401773,21,431619.6833333333,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29516,820,3617,438,33.0,June 2023,5738.7,117046.87,13.272727272727273,1,117046.87,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29517,820,3767,390,30.0,June 2023,5738.7,142968.9,13.0,1,142968.9,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29518,820,4172,405,32.0,July 2023,6115.35,517500.0,12.65625,2,332500.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29519,820,4176,348,36.0,June 2023,5738.7,196875.0,9.666666666666666,2,176250.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29520,821,3873,364,4.0,July 2023,6115.35,21250.0,91.0,1,21250.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29521,821,3731,349,30.55,June 2023,5738.7,143203.13,11.423895253682488,1,143203.13,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29522,821,3850,337,34.28,July 2023,6115.35,182112.5,9.830805134189031,2,184104.69,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29523,821,4158,308,10.0,July 2023,6115.35,57812.5,30.8,1,57812.5,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29524,821,4287,324,32.0,June 2023,5738.7,660000.0,10.125,1,660000.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29525,821,4469,597,35.0,June 2023,5738.7,191406.25,17.057142857142857,1,191406.25,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29526,821,5120,532,30.0,July 2023,6115.35,337500.0,17.733333333333334,1,337500.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29527,822,4148,301,8.0,July 2023,6115.35,145000.0,37.625,4,563202.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29528,823,3629,540,35.0,June 2023,5738.7,1756562.5,15.428571428571429,1,1756562.5,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29529,823,3623,475,31.0,July 2023,6115.35,100564.0,15.32258064516129,3,772341.1,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29530,823,3809,376,37.0,June 2023,5738.7,346875.0,10.162162162162161,2,187500.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29531,823,4215,463,29.96,July 2023,6115.35,129185.93,15.453938584779706,25,319453.0028,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29532,823,4215,463,35.1,July 2023,6115.35,605397.36,13.19088319088319,25,319453.0028,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29533,823,4280,301,29.6,June 2023,5738.7,106375.0,10.16891891891892,5,108774.68599999999,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29534,823,5086,424,34.54,June 2023,5738.7,175398.44,12.27562246670527,3,179965.36666666667,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29535,823,5122,472,33.68,June 2023,5738.7,121037.5,14.014251781472684,8,177464.0625,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29536,823,5122,472,34.78,July 2023,6115.35,119556.25,13.571017826336975,8,177464.0625,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29537,823,5122,472,40.0,June 2023,5738.7,200000.0,11.8,8,177464.0625,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29538,823,6172,931,2.0,July 2023,6115.35,10937.5,465.5,4,818281.2375,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29539,825,3934,471,1.55,July 2023,6115.35,111406.24,303.8709677419355,1,111406.24,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29540,833,5491,384,10.0,June 2023,5738.7,106250.0,38.4,2,92532.225,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29541,842,6288,319,20.0,June 2023,5738.7,106562.5,15.95,1,106562.5,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29542,842,6323,359,31.0,June 2023,5738.7,153546.88,11.580645161290322,1,153546.88,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29543,842,6405,526,21.0,June 2023,5738.7,97453.12,25.047619047619047,1,97453.12,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29544,843,6288,338,20.0,June 2023,5738.7,210937.5,16.9,2,243226.57,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29545,843,6305,398,10.0,July 2023,6115.35,245674.4,39.8,5,236487.92799999999,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29546,843,6389,371,17.5,July 2023,6115.35,91875.0,21.2,2,136218.75,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29547,854,4346,317,,June 2023,5738.7,150312.5,76.38032565266298,1,150312.5,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29548,875,3990,324,25.5,July 2023,6115.35,142800.0,12.705882352941176,1,142800.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29549,881,5064,307,8.5,June 2023,5738.7,18593.75,36.11764705882353,1,18593.75,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29550,889,4646,359,14.0,July 2023,6115.35,83125.0,25.642857142857142,1,83125.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29551,889,4705,408,32.0,July 2023,6115.35,742393.32,12.75,3,394126.8733333333,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29552,890,4904,346,10.0,June 2023,5738.7,60156.24,34.6,1,60156.24,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29553,917,4870,447,7.5,July 2023,6115.35,39492.19,59.6,1,39492.19,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29554,920,3889,713,42.25,June 2023,5738.7,263640.0,16.875739644970412,2,259740.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29555,935,4489,364,27.0,July 2023,6115.35,137109.38,13.481481481481481,1,137109.38,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29556,943,4671,446,26.0,June 2023,5738.7,160468.74,17.153846153846153,2,115859.37,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29557,943,4731,314,25.22,June 2023,5738.7,120189.06,12.450436161776368,3,134414.06,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29558,943,4731,314,29.24,June 2023,5738.7,137062.5,10.738714090287278,3,134414.06,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29559,945,4685,449,40.0,July 2023,6115.35,1812105.2,11.225,2,1002938.74,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29560,952,2554,550,34.74,June 2023,5738.7,2047575.6,15.831894070236038,27,955068.1259259259,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29561,952,2595,433,25.0,July 2023,6115.35,136718.75,17.32,1,136718.75,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29562,952,2609,411,21.0,June 2023,5738.7,80640.0,19.571428571428573,3,2329606.6666666665,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29563,952,2626,413,29.06,July 2023,6115.35,170273.29,14.211975223675156,4,236270.045,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29564,952,2710,401,29.3,July 2023,6115.35,162523.58,13.686006825938566,1,162523.58,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29565,952,2759,374,10.0,June 2023,5738.7,55468.0,37.4,1,55468.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29566,952,2794,348,29.04,July 2023,6115.35,147468.9,11.983471074380166,5,168585.06,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29567,952,2797,319,31.0,June 2023,5738.7,119040.0,10.290322580645162,2,266880.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29568,952,2801,350,34.98,June 2023,5738.7,202228.13,10.005717552887365,7,214784.37714285715,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29569,952,4824,508,26.0,July 2023,6115.35,151533.2,19.53846153846154,1,151533.2,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29570,953,2551,559,29.77,June 2023,5738.7,69773.44,18.777292576419214,35,427627.66857142857,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29571,953,2551,559,35.06,July 2023,6115.35,246515.64,15.94409583571021,35,427627.66857142857,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29572,953,2564,485,34.83,June 2023,5738.7,612246.09,13.924777490668964,9,289851.31,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29573,953,2582,437,35.02,June 2023,5738.7,413126.56,12.478583666476299,10,301962.894,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29574,953,2593,457,30.51,June 2023,5738.7,178769.53,14.97869550966896,11,435846.73454545456,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29575,953,2607,503,62.9,July 2023,6115.35,363640.63,7.996820349761526,1,363640.63,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29576,953,2609,427,30.41,July 2023,6115.35,427640.64,14.041433738901677,31,189591.23225806453,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29577,953,2609,427,34.46,June 2023,5738.7,80765.63,12.391178177597213,31,189591.23225806453,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29578,953,2622,380,15.07,June 2023,5738.7,37675.0,25.215660252156603,117,117363.11435897436,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29579,953,2622,380,19.58,July 2023,6115.35,48950.0,19.40755873340143,117,117363.11435897436,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29580,953,2622,380,20.16,July 2023,6115.35,50400.0,18.849206349206348,117,117363.11435897436,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29581,953,2622,380,24.76,July 2023,6115.35,61900.0,15.347334410339256,117,117363.11435897436,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29582,953,2622,380,34.34,July 2023,6115.35,85850.0,11.0658124635993,117,117363.11435897436,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29583,953,2622,380,40.63,June 2023,5738.7,101575.0,9.352695052916564,117,117363.11435897436,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29584,953,2622,380,41.1,June 2023,5738.7,102750.0,9.245742092457421,117,117363.11435897436,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29585,953,2622,380,44.04,June 2023,5738.7,110100.0,8.628519527702089,117,117363.11435897436,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29586,953,2629,433,35.05,June 2023,5738.7,208109.38,12.353780313837376,3,184420.83666666667,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29587,953,2637,451,131.8,June 2023,5738.7,731078.13,3.42185128983308,5,834390.6279999999,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29588,953,2652,341,31.0,July 2023,6115.35,297600.0,11.0,3,294168.75,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29589,953,2749,377,15.0,July 2023,6115.35,690607.5,25.133333333333333,2,440706.095,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29590,953,2778,655,7.0,June 2023,5738.7,43859.0,93.57142857142857,1,43859.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29591,953,2791,593,15.0,June 2023,5738.7,424217.13,39.53333333333333,2,274374.065,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29592,953,2807,455,30.0,July 2023,6115.35,384000.0,15.166666666666666,5,187720.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29593,953,2826,392,16.0,June 2023,5738.7,102400.0,24.5,8,130988.08625,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29594,953,2961,360,26.0,June 2023,5738.7,1332256.25,13.846153846153847,2,714128.125,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29595,953,2983,430,21.0,June 2023,5738.7,120750.0,20.476190476190474,1,120750.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29596,953,3742,342,2.0,June 2023,5738.7,6400.0,171.0,4,276213.225,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29597,953,3768,357,30.0,June 2023,5738.7,173437.5,11.9,2,187890.75,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29598,953,3777,386,33.0,June 2023,5738.7,77343.75,11.696969696969697,3,56714.583333333336,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29599,953,3796,511,9.0,July 2023,6115.35,54140.63,56.77777777777778,1,54140.63,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29600,953,4104,365,36.31,June 2023,5738.7,116192.0,10.052327182594325,22,84658.54545454546,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29601,953,4578,537,33.0,July 2023,6115.35,159843.75,16.272727272727273,3,159165.62666666668,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29602,953,4749,526,31.43,June 2023,5738.7,164516.41,16.735602927139677,8,249803.755,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29603,953,4749,526,31.79,July 2023,6115.35,163917.19,16.546083674111355,8,249803.755,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29604,953,4780,468,32.71,June 2023,5738.7,191660.16,14.30755120758178,2,196611.33000000002,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29605,953,4787,396,33.0,June 2023,5738.7,360937.5,12.0,1,360937.5,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29606,953,4823,466,25.0,July 2023,6115.35,308437.5,18.64,5,243939.124,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29607,953,4894,372,30.0,July 2023,6115.35,171094.0,12.4,2,127148.5,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29608,953,4902,393,3.0,July 2023,6115.35,16640.63,131.0,1,16640.63,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29609,954,2701,492,131.8,June 2023,5738.7,2640310.52,3.7329286798179058,1,2640310.52,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29610,954,2818,380,2.0,July 2023,6115.35,11625.0,190.0,2,123937.5,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29611,954,4086,579,32.0,June 2023,5738.7,368000.0,18.09375,2,234867.185,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29612,954,4456,500,3851.6,July 2023,6115.35,12434678.76,0.1298161802887112,4,6410837.7125,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29613,954,5621,909,3912.8,June 2023,5738.7,12083575.48,0.232314455121652,3,12166680.113333335,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29614,956,2486,583,36.0,June 2023,5738.7,195807.6,16.194444444444443,1,195807.6,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29615,957,2441,763,25.0,June 2023,5738.7,541796.88,30.52,1,541796.88,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29616,957,2944,461,30.46,July 2023,6115.35,140401.56,15.134602757715035,2,149205.465,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29617,957,4891,370,30.4,June 2023,5738.7,147250.0,12.171052631578949,1,147250.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29618,957,4995,486,30.14,July 2023,6115.35,149758.12,16.124751161247513,1,149758.12,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29619,959,2552,606,33.98,June 2023,5738.7,115958.79,17.83402001177163,5,116308.46199999998,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29620,959,2609,461,28.76,July 2023,6115.35,101109.8,16.029207232267037,29,211658.43620689656,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29621,959,2610,449,34.74,June 2023,5738.7,122133.34,12.924582613701784,25,183401.3612,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29622,959,2610,449,35.6,July 2023,6115.35,125156.78,12.612359550561797,25,183401.3612,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29623,959,2635,523,30.18,June 2023,5738.7,169763.0,17.32935719019218,3,163990.33333333334,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29624,959,2752,499,30.08,June 2023,5738.7,169200.0,16.58909574468085,4,179660.5,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29625,959,3862,343,35.48,June 2023,5738.7,177400.0,9.667418263810598,3,159440.33333333334,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29626,959,4826,514,20.0,June 2023,5738.7,120936.0,25.7,1,120936.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29627,962,2604,469,33.58,July 2023,6115.35,181017.19,13.966646813579512,5,788755.318,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29628,962,2609,452,35.0,July 2023,6115.35,2896692.89,12.914285714285715,1,2896692.89,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29629,962,2732,353,20.0,June 2023,5738.7,115625.0,17.65,2,160234.375,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29630,962,2743,445,13.0,June 2023,5738.7,148281.26,34.23076923076923,1,148281.26,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29631,962,4637,588,36.0,June 2023,5738.7,362204.98,16.333333333333332,1,362204.98,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29632,962,4656,552,32.0,July 2023,6115.35,932500.0,17.25,1,932500.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29633,966,2499,551,26.0,July 2023,6115.35,260000.0,21.192307692307693,1,260000.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29634,966,2592,392,30.0,June 2023,5738.7,330468.75,13.066666666666666,2,263671.875,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29635,966,2609,377,40.0,June 2023,5738.7,7126171.08,9.425,3,3238561.16,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29636,966,2652,352,22.5,June 2023,5738.7,130078.12,15.644444444444444,3,388437.48666666663,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29637,966,2775,304,34.71,July 2023,6115.35,197955.47,8.758282915586285,2,192383.985,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29638,966,4759,347,16.0,June 2023,5738.7,202500.0,21.6875,1,202500.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29639,973,3715,666,34.9,June 2023,5738.7,163593.75,19.083094555873927,5,145180.508,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29640,990,5226,350,30.0,June 2023,5738.7,196875.0,11.666666666666666,1,196875.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29641,993,3684,626,218.0,June 2023,5738.7,3989400.0,2.871559633027523,2,2391200.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29642,993,4199,836,135.5,June 2023,5738.7,826550.0,6.169741697416974,1,826550.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29643,1023,4463,340,39.74,July 2023,6115.35,474857.23,8.5556114745848,11,342018.63727272727,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29644,1023,5325,397,39.84,June 2023,5738.7,217875.0,9.964859437751004,1,217875.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29645,1023,5332,313,39.2,June 2023,5738.7,220500.0,7.9846938775510194,5,249905.30800000002,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29646,1023,5395,361,39.94,June 2023,5738.7,455565.62,9.038557836755134,4,317289.83999999997,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29647,1023,5799,353,30.0,June 2023,5738.7,216562.5,11.766666666666667,1,216562.5,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29648,1025,5109,309,25.0,June 2023,5738.7,138672.0,12.36,1,138672.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29649,1025,5314,316,50.1,July 2023,6115.35,224515.6,6.307385229540918,85,260750.51082352945,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29650,1025,5579,364,30.0,July 2023,6115.35,548437.5,12.133333333333333,2,305078.12,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29651,1025,5702,575,25.0,July 2023,6115.35,359375.0,23.0,1,359375.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29652,1025,5997,538,40.0,June 2023,5738.7,183137.5,13.45,1,183137.5,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29653,1026,3943,558,35.0,June 2023,5738.7,188671.87,15.942857142857143,1,188671.87,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29654,1026,4426,379,40.02,July 2023,6115.35,187093.2,9.470264867566216,20,285313.30299999996,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29655,1026,5462,342,48.48,July 2023,6115.35,257550.0,7.054455445544555,1,257550.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29656,1027,4483,444,15.0,June 2023,5738.7,92109.38,29.6,1,92109.38,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
29657,1027,4533,599,25.0,July 2023,6115.35,3047550.0,23.96,3,1080173.0,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388
29658,1027,5315,372,9.0,June 2023,5738.7,45421.88,41.333333333333336,1,45421.88,2023-06-01,2023,6,1.2246467991473532e-16,-1.0
