start_pin,destination_pin,bharat_sir_eway_data_oct23_nov23_020424.origin_from_state,bharat_sir_eway_data_oct23_nov23_020424.destination_from_state,bharat_sir_eway_data_oct23_nov23_020424.rtn_period,travel_distance,bharat_sir_eway_data_oct23_nov23_020424.transport_mode,bharat_sir_eway_data_oct23_nov23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_oct23_nov23_020424.unit_quantity_code,Quantity (In TON),amount,bharat_sir_eway_data_oct23_nov23_020424.total_tax,bharat_sir_eway_data_oct23_nov23_020424.ewbs_count,bharat_sir_eway_data_oct23_nov23_020424.supplier_gstin_cnt,Cost pre Km per TON
500054,560082,36,29,202310,605,1,@2523,930,BAG,46.5,333870,93483.6,1,1,11.8677686
500077,532474,36,37,202311,800,1,@2523,810,BAG,40.5,534600,149688,2,1,16.5
501158,431509,27,27,202310,347,1,@2523,34.94,MTS,34.94,201996.88,56559.12,1,1,16.66066324
501158,401208,36,27,202311,678,1,@2523,10,MTS,10,64243.75,17988.25,1,1,9.475479351
501158,410218,36,27,202311,650,1,@2523,34.08,MTS,34.08,143775,40257,1,1,6.490384615
501158,410501,36,27,202310,495,1,@2523,34.58,MTS,34.58,210938,59062.64,1,1,12.32323232
501158,412201,36,27,202310,490,1,@2523,43.6,MTS,43.6,183937.5,51502.5,1,1,8.609693878
501158,412201,36,27,202310,490,1,@2523,49.36,MTS,49.36,208237.5,58306.5,1,1,8.609693878
501158,412801,36,27,202310,458,1,@2523,34.2,MTS,34.2,384750,107730,2,1,24.56331878
501158,413203,36,27,202310,374,1,@2523,10,MTS,10,64062.5,17937.5,1,1,17.1290107
501158,444505,36,27,202311,375,1,@2523,35.38,MTS,35.38,773937.52,216702.52,4,1,58.33333484
504218,431512,36,27,202310,310,1,@2523,31.6,MTS,31.6,180218.59,50461.21,1,1,18.39716109
504218,431513,36,27,202310,387,1,@2523,31.43,MTS,31.43,179249.06,50189.74,1,1,14.73674405
504218,431715,36,27,202311,317,1,@2523,31.55,MTS,31.55,179933.44,50381.36,1,1,17.99091523
504218,441106,36,27,202310,318,1,@2523,25,MTS,25,317980,89034.4,2,1,39.99748428
504218,441106,36,27,202311,320,1,@2523,17,MTS,17,94832.8,26553.18,1,1,17.4325
504218,445001,36,27,202311,308,1,@2523,30.01,MTS,30.01,171057,47895.96,1,1,18.50649351
504218,480106,36,23,202310,352,1,@2523,40.76,MTS,40.76,207621.25,58133.95,1,1,14.47088068
504218,501503,36,36,202311,311,1,@2523,30.91,MTS,30.91,164209.38,45978.62,1,1,17.08199409
508204,444001,27,27,202310,725,1,@2523,700,BAG,35,477421.88,133678.16,4,1,18.81465537
508204,505215,36,36,202310,302,1,@2523,16.5,TON,16.5,81210.93,22739.06,1,1,16.29759783
508204,523292,36,37,202311,303,1,@2523,2,TON,2,13281.25,3718.75,1,1,21.91625413
508204,524132,36,37,202310,465,1,@2523,12,TON,12,159000,44520,2,1,28.49462366
508204,524344,36,37,202311,408,1,@2523,33.86,TON,33.86,291619.24,81653.38,2,1,21.1090679
508204,531024,36,37,202310,534,1,@2523,15,TON,15,885937.48,248062.48,9,1,110.6039301
508204,531031,36,37,202311,443,1,@2523,40.76,MTS,40.76,227685.36,63751.9,2,1,12.60948081
508204,532127,36,37,202311,621,1,@2523,36,TON,36,2415375,676305,13,1,108.0414654
508204,533408,36,37,202310,389,1,@2523,39.35,TON,39.35,190601.56,53368.43,1,1,12.45179932
508204,584111,36,29,202310,447,1,@2523,4,TON,4,36500,10220,2,1,20.41387025
508204,584123,36,29,202310,437,1,@2523,11,TON,11,67718.75,18961.25,1,1,14.0875286
508204,600063,36,33,202310,600,1,@2523,29.96,MTS,29.96,533662.5,149425.5,3,1,29.6875
508204,602026,36,33,202310,553,1,@2523,26,TON,26,162093.75,45386.25,1,1,11.27373418
508204,764071,36,21,202310,522,1,@2523,35,TON,35,373515.62,104584.37,2,1,20.44420471
508218,517422,36,37,202311,534,1,@2523,36,MTS,36,225005.63,63001.58,1,1,11.70441271
508218,533005,36,37,202311,358,1,@2523,15.5,MTS,15.5,92033.67,25769.43,1,1,16.58563165
508218,571401,36,29,202311,835,1,@2523,30,MTS,30,174600,48888,1,1,6.97005988
508246,502107,36,36,202310,301,1,@2523,40,BAG,2,11875,3325,1,1,19.72591362
508246,504202,36,36,202311,465,1,@2523,5,MTS,5,32813,9187.64,1,1,14.11311828
508246,509339,36,36,202310,333,1,@2523,5.04,TON,5.04,25200,7056,1,1,15.01501502
508246,517132,36,37,202310,612,1,@2523,34.68,MTS,34.68,115148.35,32241.54,1,1,5.4253431
508246,524201,36,37,202310,329,1,@2523,15,TON,15,141797,39703.16,2,1,28.73292806
508246,530001,36,37,202311,511,1,@2523,32,TON,32,222500,62300,1,1,13.60689824
508246,530003,36,37,202310,511,1,@2523,36,TON,36,191250,53550,1,1,10.3962818
508246,530026,36,37,202311,448,1,@2523,36,MTS,36,1085625,303975,7,1,67.31305804
508246,533342,36,37,202311,301,1,@2523,5.5,MTS,5.5,34375,9625,1,1,20.7641196
508246,533463,36,37,202311,329,1,@2523,31.5,TON,31.5,1069031.24,299328.73,6,1,103.1534945
508246,535004,36,37,202311,499,1,@2523,16,MTS,16,181350,50778,3,1,22.71417836
508246,761111,36,21,202311,757,1,@2523,11.5,MTS,11.5,61633,17257,1,1,7.079777152
508355,524344,36,37,202310,313,1,@2523,32.08,MTS,32.08,93483.12,26175.27,1,1,9.310103336
508355,600120,36,33,202310,455,2,@2523,681.34,MTS,681.34,1941712.71,543679.56,1,1,6.263393403
508355,752015,36,21,202310,948,1,@2523,10,MTS,10,41556.25,11635.75,1,1,4.383570675
515408,560091,37,29,202311,310,1,@2523,26,MTS,26,629687.46,176312.5,4,1,78.12499504
515408,600018,37,33,202310,434,1,@2523,40.36,MTS,40.36,170268.75,47675.25,1,1,9.72062212
515408,605009,37,34,202311,591,1,@2523,31,MTS,31,111406.25,31193.75,1,1,6.080795262
515408,606902,37,33,202310,407,1,@2523,10,MTS,10,62500,17500,1,1,15.35626536
515408,631606,37,33,202311,419,1,@2523,31,MTS,31,188906.24,52893.75,1,1,14.54355532
515408,635602,37,33,202310,429,1,@2523,10,MTS,10,56250,15750,1,1,13.11188811
515408,636008,37,33,202311,489,1,@2523,32,MTS,32,202500,56700,1,1,12.94095092
515408,638012,37,33,202310,559,1,@2523,25.04,MTS,25.04,100805.56,28225.56,1,1,7.201755188
515408,678594,37,32,202310,709,2,@2523,131.8,MTS,131.8,1698984.36,475715.64,3,1,18.18141733
515415,524126,37,37,202310,316,1,@2523,29.62,MTS,29.62,171240.63,47947.38,1,1,18.29509547
515415,524201,37,37,202310,308,1,@2523,30,MTS,30,975000,273000,8,1,105.5194805
515415,602026,37,33,202311,345,1,@2523,36.44,MTS,36.44,216362.5,60581.5,1,1,17.21014493
515415,602026,37,33,202310,345,1,@2523,39.54,MTS,39.54,234768.75,65735.25,1,1,17.21014493
516289,571606,37,29,202310,408,1,@2523,42.2,MTS,42.2,250563,70158,1,1,14.55272512
516289,575011,37,29,202311,633,1,@2523,36.26,MTS,36.26,215294,60282,1,1,9.379947701
516289,600066,37,33,202311,325,1,@2523,31,MTS,31,220878.72,61846.04,2,1,21.92344615
516289,602024,37,33,202311,305,1,@2523,31,MTS,31,546673,153068,3,1,57.81840296
516289,603002,37,33,202311,339,1,@2523,41.78,MTS,41.78,248069,69459,1,1,17.51476691
516289,635115,37,33,202311,358,1,@2523,39.82,MTS,39.82,250866,70242,1,1,17.59776536
516289,670011,37,32,202311,587,1,@2523,42.84,MTS,42.84,294525,82467,1,1,11.7120954
516309,573201,37,29,202310,508,1,@2523,40.78,MTS,40.78,242131.25,67796.75,1,1,11.68799213
516311,600056,33,33,202311,353,1,@2523,39.46,MTS,39.46,246625,69055,1,1,17.70538244
516311,560060,37,29,202310,350,1,@2523,35,TON,35,571480,160014.4,3,1,46.65142857
516311,600063,37,33,202310,345,1,@2523,12,TON,12,54288,15200.64,1,1,13.11304348
516311,602106,37,33,202311,320,1,@2523,29.72,TON,29.72,167175,46809,1,1,17.578125
516311,606104,37,33,202311,432,1,@2523,29.74,TON,29.74,162641,45539,1,1,12.65917271
516311,621803,37,33,202310,479,1,@2523,34.62,TON,34.62,205556,57556,1,1,12.39560079
516311,636701,37,33,202311,409,1,@2523,35,TON,35,619920,173577.6,4,1,43.30562347
516311,683503,37,32,202311,798,1,@2523,30,TON,30,375000,105000,2,1,15.6641604
516433,515311,37,37,202311,314,1,@2523,10,MTS,10,385156.24,107843.76,6,1,122.6612229
516433,573201,37,29,202310,496,1,@2523,39.78,MTS,39.78,236193.75,66134.25,1,1,11.97076613
516433,577201,37,29,202311,398,1,@2523,36,MTS,36,1482890.8,415209.42,7,1,103.4960078
516433,580001,37,29,202311,427,2,@2523,25,MTS,25,164062.5,45937.5,1,1,15.36885246
516433,591136,37,29,202310,461,1,@2523,31.2,MTS,31.2,188510.4,52782.9,3,1,13.10629067
516433,591136,37,29,202310,461,1,@2523,35.66,MTS,35.66,215457.72,60328.17,3,1,13.10629067
516433,600073,37,33,202311,394,2,@2523,60,MTS,60,375000,105000,1,1,15.86294416
518123,524121,37,37,202311,335,1,@2523,3.08,MTS,3.08,18768.75,5255.26,1,1,18.19029851
518123,562112,37,29,202310,323,1,@2523,40.38,MTS,40.38,233446.88,65365.13,1,1,17.89860719
518123,571432,37,29,202310,390,1,@2523,10,MTS,10,136875,38325,2,1,35.09615385
518123,574253,37,29,202311,589,1,@2523,32,MTS,32,152000,42560,1,1,8.064516129
518123,603107,37,33,202310,422,1,@2523,34.74,MTS,34.74,125932.5,35261.1,1,1,8.590047393
518123,631003,37,33,202310,367,1,@2523,45.56,MTS,45.56,211854,59319.12,1,1,12.67029973
518124,577205,37,29,202310,424,1,@2523,25,MTS,25,154297,43203.16,1,1,14.55632075
518124,577213,37,29,202311,361,1,@2523,10,MTS,10,484375.4,135625.08,8,1,134.1760111
518124,581115,37,29,202311,397,1,@2523,26,MTS,26,158437.5,44362.5,1,1,15.34949622
518124,584125,37,29,202311,307,1,@2523,25,MTS,25,132812.5,37187.5,1,1,17.30456026
518124,600056,37,33,202310,418,1,@2523,23,MTS,23,71668.46,20067.17,1,1,7.454593301
518124,635204,37,33,202311,441,1,@2523,25,MTS,25,155703.25,43596.91,1,1,14.12274376
518206,600127,33,33,202310,477,1,@2523,29.43,   ,,174740.63,48927.38,1,1,#DIV/0!
518206,601204,37,33,202311,426,1,@2523,31,MTS,31,171953.12,48146.87,1,1,13.02083295
518206,636007,37,33,202311,540,1,@2523,5.67,MTS,5.67,20598.03,5767.45,1,1,6.727425044
518206,636007,37,33,202310,540,1,@2523,40.02,MTS,40.02,143821.88,40270.13,1,1,6.655092824
518206,678621,37,32,202311,735,1,@2523,3.68,MTS,3.68,12696,3554.88,1,1,4.693877551
518220,571440,37,29,202311,467,1,@2523,24,MTS,24,285000,79800,2,1,25.42826552
518220,574212,37,29,202311,605,1,@2523,1,MTS,1,6406,1794,1,1,10.58842975
518220,600052,37,33,202310,411,1,@2523,21,MTS,21,119766,33534,1,1,13.87625999
518220,641606,37,33,202311,624,1,@2523,39,MTS,39,234000,65520,1,1,9.615384615
518220,643239,37,33,202310,602,1,@2523,36,MTS,36,204750,57330,1,1,9.447674419
518220,670661,37,32,202311,656,1,@2523,10,MTS,10,245000,68600,4,1,37.34756098
518220,686631,37,32,202310,887,1,@2523,1,MTS,1,50904,14256,9,1,57.38895152
518222,534245,37,37,202310,514,1,@2523,550,BAG,27.5,159500,44660,1,1,11.28404669
518508,502103,37,36,202310,402,1,@2523,34.6,MTS,34.6,183812.5,51467.5,1,1,13.21517413
518508,502278,37,36,202310,363,1,@2523,31.1,MTS,31.1,134604.69,37689.31,1,1,11.92320959
518508,505001,37,36,202310,463,1,@2523,30,MTS,30,360930,101060.4,2,1,25.98488121
518508,517416,37,37,202311,344,1,@2523,31,MTS,31,387500,108500,2,1,36.3372093
518508,577501,37,29,202311,365,1,@2523,39.74,MTS,39.74,242165.62,67806.38,1,1,16.69520513
518508,605602,37,33,202310,497,1,@2523,40.28,MTS,40.28,239162.5,66965.5,1,1,11.94668008
521175,530048,37,37,202311,487,1,@2523,29.98,   ,,171155.82,0,1,1,#DIV/0!
521175,531061,37,37,202311,428,1,@2523,39.52,MTS,39.52,228475,63973,1,1,13.50759346
521175,532195,37,37,202311,611,1,@2523,29.72,MTS,29.72,171818.75,48109.26,1,1,9.461947627
521175,532440,37,37,202310,607,1,@2523,32,MTS,32,135000,37800,1,1,6.950164745
521175,764039,37,21,202311,621,1,@2523,0.14,MTS,0.14,787.5,220.5,1,1,9.057971014
521228,535502,37,37,202310,554,1,@2523,36,TON,36,611280,0,3,1,30.64981949
521457,524316,37,37,202310,348,1,@2523,30.15,MTS,30.15,148394.57,41550.48,1,1,14.14332266
521457,533003,37,37,202310,312,1,@2523,16,MTS,16,100000,28000,1,1,20.03205128
521457,535501,37,37,202310,612,1,@2523,25,MTS,25,164845,46157,1,1,10.77418301
521457,535501,37,37,202311,612,1,@2523,31,MTS,31,2997800,839383,15,1,158.0118069
521457,603107,37,33,202310,594,1,@2523,31.34,MTS,31.34,520244,145668.32,4,1,27.94612795
521457,636115,37,33,202311,833,1,@2523,31.12,MTS,31.12,140040,39211.2,1,1,5.402160864
521457,786125,37,18,202311,2838,2,@2523,377.4,MTS,377.4,4953375,1386945,2,1,4.624735729
522414,531031,37,37,202311,472,1,@2523,36.32,MTS,36.32,147096,41186.88,1,1,8.580508475
522421,506169,36,36,202310,395,1,@2523,640,BAG,32,185000,51800,1,1,14.63607595
522421,413531,37,27,202311,489,1,@2523,36,MTS,36,759375,212625,5,1,43.13650307
522421,431601,37,27,202311,470,1,@2523,14,MTS,14,236250,66150,4,1,35.90425532
522421,505209,37,36,202310,426,1,@2523,2,MTS,2,19775,5537,2,1,23.2100939
522421,524004,37,37,202310,311,1,@2523,10,MTS,10,58593.8,16406.26,1,1,18.84045016
522421,533002,37,37,202311,373,1,@2523,9.5,MTS,9.5,166992.33,46757.88,3,1,47.1263807
522426,524137,37,37,202311,301,1,@2523,17,MTS,17,334685,66938,3,1,65.40648818
522437,494552,22,22,202311,441,1,@2523,620,BAG,31,106562.5,29837.5,1,1,7.79478458
522437,505402,37,36,202310,341,1,@2523,38,TON,38,201875,56525,1,1,15.57917889
522437,515201,37,37,202311,535,1,@2523,31,TON,31,382656.24,107143.76,2,1,23.0724293
522437,531031,37,37,202311,463,1,@2523,35.92,TON,35.92,309770.26,86735.68,2,1,18.6261202
522437,600057,37,33,202311,433,1,@2523,14,TON,14,393750,110250,5,1,64.95381062
522437,764039,37,21,202310,656,1,@2523,34.34,TON,34.34,378276.57,105917.43,3,1,16.79211161
522437,764057,37,21,202310,593,1,@2523,30.68,TON,30.68,172575,48321,1,1,9.485666105
530002,752054,37,21,202310,413,1,@2523,500,BAG,25,121093.75,33906.25,1,1,11.72820823
531055,494222,37,22,202310,387,1,@2523,10,MTS,10,52500,14700,1,1,13.56589147
531055,760003,37,21,202311,326,2,@2523,2084.8,MTS,2084.8,32325045,9051012.6,4,1,47.56167486
531055,761110,37,21,202310,361,1,@2523,31,MTS,31,6136671.96,1718268.08,43,1,548.3577839
531055,764044,37,21,202311,337,1,@2523,6,MTS,6,37218.75,10421.25,1,1,18.40689911
531055,766012,37,21,202311,475,1,@2523,30,MTS,30,2736750,766290,23,1,192.0526316
531055,766017,37,21,202310,396,1,@2523,10,MTS,10,63125,17675,1,1,15.94065657
531055,766100,37,21,202311,375,1,@2523,30.5,MTS,30.5,195390.63,54709.38,1,1,17.08333377
560003,400051,29,27,202311,980,1,@2523,179,BAG,8.95,60139.24,26237.75,1,1,6.85660016
560032,413004,29,27,202311,614,1,@2523,500,BAG,25,127500,35700,1,1,8.306188925
560091,642126,29,33,202311,449,1,@2523,937,BAG,46.85,309210,86578.8,1,1,14.69933185
572228,671348,29,32,202311,304,1,@2523,100,BAG,5,39844,11156.32,2,1,26.21315789
577005,586101,29,29,202310,384,1,@2523,0,   ,,216621.08,60653.9,2,1,#DIV/0!
583115,581343,29,29,202310,377,1,@2523,12,TON,12,299062.5,83737.5,4,1,66.10576923
583228,403001,29,30,202310,315,1,@2523,30.16,MTS,30.16,179075,50141,1,1,18.84920635
583228,575001,29,29,202310,462,1,@2523,29.94,MTS,29.94,173310.68,0,1,1,12.52943694
583275,570015,29,29,202310,403,1,@2523,32,MTS,32,168000,0,1,1,13.02729529
583275,591307,29,29,202311,303,1,@2523,36,MTS,36,1094112,306351.36,5,1,100.3036304
583275,691531,29,32,202310,987,1,@2523,35,MTS,35,228484.55,63975.67,1,1,6.614113475
585211,411037,29,27,202311,415,1,@2523,28.88,MTS,28.88,121584.8,34043.74,1,1,10.14457831
585211,411041,29,27,202310,438,1,@2523,29.38,MTS,29.38,358436,100362.08,2,1,27.85388128
585211,415203,29,27,202310,545,1,@2523,29.74,MTS,29.74,355486.09,99536.11,2,1,21.93234886
585211,415608,29,27,202310,503,1,@2523,34.88,MTS,34.88,204375.17,57225.05,1,1,11.64886655
585211,416006,29,27,202310,348,1,@2523,26,MTS,26,109687.5,30712.5,1,1,12.12284483
585211,416502,29,27,202311,437,1,@2523,26,MTS,26,99840,27955.2,1,1,8.787185355
585211,580031,29,29,202310,364,1,@2523,20,MTS,20,401200,0,5,1,55.10989011
585222,364250,24,24,202311,1229,1,@2523,700,BAG,35,117578,32921.84,1,1,2.733418575
585222,410206,29,27,202310,559,1,@2523,29.26,MTS,29.26,68578.13,19201.88,1,1,4.192755225
585222,410401,29,27,202311,497,1,@2523,34.86,MTS,34.86,212646,59540.88,1,1,12.27364185
585222,410506,29,27,202311,485,1,@2523,34.89,MTS,34.89,851316,238368.48,4,1,50.30927835
585222,411014,29,27,202311,444,1,@2523,29.85,MTS,29.85,182085,50983.8,1,1,13.73873874
585222,411046,29,27,202310,454,1,@2523,0.13,MTS,0.13,2296.12,642.92,3,1,38.9041003
585222,412115,29,27,202310,467,1,@2523,35.02,MTS,35.02,213622,59814.16,1,1,13.0620985
585222,412201,29,27,202311,427,1,@2523,35.02,MTS,35.02,164156.26,45963.76,2,1,10.97775243
585222,412219,29,27,202310,380,1,@2523,15.6,MTS,15.6,39000,10920,1,1,6.578947368
585222,412219,29,27,202310,380,1,@2523,41.64,MTS,41.64,312300,87444,3,1,19.73684211
585222,412801,29,27,202310,490,1,@2523,34.85,MTS,34.85,198753.91,55651.09,1,1,11.63903083
585222,415612,29,27,202310,559,1,@2523,30,MTS,30,96000,26880,1,1,5.72450805
585222,415712,29,27,202311,630,1,@2523,15,MTS,15,341344,95576.32,5,1,36.1210582
585222,416206,29,27,202311,455,1,@2523,10,MTS,10,97000,27160,2,1,21.31868132
585222,431805,29,27,202310,502,1,@2523,5,MTS,5,30703,8596.84,1,1,12.23227092
585222,504309,29,36,202311,489,1,@2523,1,MTS,1,6328.13,1771.88,1,1,12.94096115
585222,508206,29,36,202310,339,1,@2523,13,MTS,13,78203,21896.84,1,1,17.74517813
585222,515001,29,37,202310,376,1,@2523,21,MTS,21,201600,56448,3,1,25.53191489
585222,573103,29,29,202311,559,1,@2523,31.78,MTS,31.78,188693.75,52834.26,1,1,10.6216458
585222,577001,29,29,202310,466,1,@2523,5,MTS,5,380938,17062.64,22,1,163.4927039
585222,577601,29,29,202311,400,1,@2523,15,MTS,15,93750,26250,1,1,15.625
585222,591237,29,29,202310,460,1,@2523,7.5,MTS,7.5,48047,13453.16,1,1,13.92666667
585222,591237,29,29,202311,460,1,@2523,31,MTS,31,888828.14,248871.88,5,1,62.3301641
585225,403001,29,30,202311,521,1,@2523,27.08,TON,27.08,122672.4,34348.27,1,1,8.694817658
585225,410208,29,27,202310,548,2,@2523,721.9,TON,721.9,5064888.68,1418168.83,2,2,12.80301647
585225,410218,29,27,202310,542,2,@2523,3000,TON,3000,10187859,2852600.52,1,1,6.265595941
585225,416519,29,27,202311,476,1,@2523,16,TON,16,98000,27440,1,1,12.86764706
585305,431721,29,27,202311,346,1,@2523,30.3,TON,30.3,163335.94,45734.06,1,1,15.57984128
585305,582101,29,29,202311,346,1,@2523,34.28,TON,34.28,546337.5,152974.5,3,1,46.06213873
585320,410206,29,27,202311,593,1,@2523,34.28,MTS,34.28,240390.56,67309.36,2,1,11.82556508
585320,410505,29,27,202311,522,1,@2523,25,MTS,25,146095,40907,1,1,11.19501916
585320,414301,29,27,202311,493,1,@2523,29.48,MTS,29.48,168128,47076,1,1,11.56819627
585320,431507,29,27,202310,423,1,@2523,30.15,MTS,30.15,171949,48146,1,1,13.48254786
585320,582103,29,29,202311,356,1,@2523,11,MTS,11,66515,18624,1,1,16.98544433
585320,590001,29,29,202310,419,1,@2523,34.95,MTS,34.95,185672,51988,1,1,12.67900615
585320,591113,29,29,202310,425,1,@2523,34.21,MTS,34.21,197777,55378,1,1,13.60297127
587122,412105,29,27,202311,469,1,@2523,25,TON,25,761718.77,213281.27,5,1,64.96535352
587122,412304,29,27,202311,420,1,@2523,29.05,TON,29.05,172484.37,48295.63,1,1,14.13690435
587122,431006,29,27,202310,511,1,@2523,34.69,TON,34.69,197841.41,55395.59,1,1,11.1607145
587122,577558,29,29,202310,334,1,@2523,35.7,TON,35.7,164554.68,46075.32,1,1,13.80052332
591136,411028,29,27,202310,368,1,@2523,15,MTS,15,77402.34,21672.66,1,1,14.02216304
591136,412207,29,27,202310,381,1,@2523,29.67,MTS,29.67,180986.64,50676.36,1,1,16.01046684
591136,412214,29,27,202310,404,1,@2523,25,MTS,25,335937.5,94062.5,2,1,33.26113861
591136,412214,29,27,202311,404,1,@2523,31,MTS,31,348750,97650,2,1,27.84653465
591136,515801,29,37,202310,330,1,@2523,12,MTS,12,71250,19950,1,1,17.99242424
591136,577302,29,29,202311,355,1,@2523,10,MTS,10,40156.25,11243.76,1,1,11.31161972
600099,613008,33,33,202310,342,1,@2523,500,BAG,25,156250,43750,1,1,18.2748538
621651,516433,33,37,202310,588,2,@2523,158.5,MTS,158.5,976328.3,273371.92,1,1,10.47585034
621651,560067,33,29,202310,371,1,@2523,39.86,MTS,39.86,205528.12,57547.88,1,1,13.89824764
621651,602106,33,33,202311,308,1,@2523,39.74,MTS,39.74,447075,125181,2,1,36.52597403
621651,627106,33,33,202311,421,1,@2523,41.38,MTS,41.38,245693.74,68794.26,1,1,14.10332484
621651,628851,33,33,202311,333,1,@2523,24,MTS,24,146250,40950,1,1,18.29954955
621651,671323,33,32,202311,635,1,@2523,30.3,MTS,30.3,191742.19,53687.81,1,1,9.965551311
621651,680545,33,32,202311,358,1,@2523,25,MTS,25,537109.37,150390.63,3,1,60.01222011
621705,627352,33,33,202310,347,1,@2523,35.68,MTS,35.68,211850,59318,1,1,17.11095101
621705,673303,33,32,202310,464,1,@2523,31.74,MTS,31.74,198375,55545,1,1,13.46982759
621707,670504,33,32,202310,558,1,@2523,35.96,TON,35.96,247225,69223,1,1,12.32078853
621707,683102,33,32,202311,410,1,@2523,25,TON,25,1767413.55,494875.8,15,1,172.4305902
621707,683594,33,32,202310,402,1,@2523,31,TON,31,3456015.57,967684.32,16,1,277.3243115
621713,560099,33,29,202310,371,1,@2523,19,MTS,19,262608.5,73530.38,3,1,37.25471698
621713,643209,33,33,202310,364,1,@2523,18.46,MTS,18.46,122585.94,34324.06,1,1,18.24347565
621713,686661,33,32,202311,452,1,@2523,30,MTS,30,205312.5,57487.5,1,1,15.14103982
621730,571201,33,29,202310,605,1,@2523,25,MTS,25,318750,89250,2,1,21.07438017
621730,627357,33,33,202311,396,1,@2523,13,MTS,13,322400,0,4,1,62.62626263
621730,641062,33,33,202310,308,1,@2523,38.3,MTS,38.3,227406.25,63673.76,1,1,19.2775974
621730,676510,33,32,202310,474,1,@2523,40.08,MTS,40.08,212925,59619,1,1,11.20780591
621730,678612,33,32,202310,369,1,@2523,24.3,MTS,24.3,137638.24,38538.71,1,1,15.34993253
624703,560081,33,29,202310,319,1,@2523,41.54,TON,41.54,193357.35,54140.06,1,1,14.59161997
624703,570015,33,29,202310,473,1,@2523,7,TON,7,28847.01,8077.16,1,1,8.712476593
624703,683502,33,32,202310,344,1,@2523,34.17,TON,34.17,213562.5,59797.5,1,1,18.16860465
627352,613005,33,33,202311,323,2,@2523,30,MTS,30,991406.24,277593.76,5,1,102.3123055
627352,613701,33,33,202311,382,2,@2523,10,MTS,10,65625,18375,1,1,17.17931937
627352,621713,33,33,202311,353,2,@2523,6,MTS,6,39375,11025,1,1,18.59065156
627352,678683,33,32,202311,375,2,@2523,15,MTS,15,108281.25,30318.75,1,1,19.25
636115,673574,33,32,202311,407,1,@2523,5,MTS,5,22068.85,6179.28,1,1,10.84464373
636115,683542,33,32,202311,353,1,@2523,25,MTS,25,171093.75,47906.25,1,1,19.38739377
639114,670009,33,32,202311,410,1,@2523,35,TON,35,455465.52,127530.36,3,1,31.73975749
641016,600098,33,33,202311,494,1,@2523,500,BAG,25,601000,168280,2,1,48.66396761
641654,605201,33,33,202311,328,1,@2523,7.5,MTS,7.5,45210.98,12659.08,1,1,18.37844715
691014,632004,32,33,202310,710,1,@2523,0.05,MTS,0.05,326.56,91.44,1,1,9.198873239
713203,851101,19,10,202311,425,2,@2523,733.8,TON,733.8,2905033.48,813409.37,1,1,9.315035288
713367,825404,19,20,202310,395,1,@2523,500,BAG,25,89845,25156.6,1,1,9.098227848
721147,781314,19,18,202311,939,2,@2523,6.9,MTS,6.9,33853.12,9478.88,1,1,5.224972604
721147,825412,19,20,202311,321,1,@2523,5,MTS,5,135235.2,37865.84,4,1,84.25869159
722183,733142,19,19,202311,336,1,@2523,25,MTS,25,165038.81,46210.94,1,1,19.64747738
