start_pin,destination_pin,bharat_sir_eway_data_mar24_050424.origin_from_state,bharat_sir_eway_data_mar24_050424.destination_from_state,bharat_sir_eway_data_mar24_050424.rtn_period,travel_distance,bharat_sir_eway_data_mar24_050424.transport_mode,bharat_sir_eway_data_mar24_050424.hsn_code_4d,quantity,bharat_sir_eway_data_mar24_050424.unit_quantity_code,Quantity (In TON),amount,bharat_sir_eway_data_mar24_050424.total_tax,bharat_sir_eway_data_mar24_050424.ewbs_count,bharat_sir_eway_data_mar24_050424.supplier_gstin_cnt,Cost pre Km per TON
342606,483773,8,23,202403,1058,1,@2523,41.02,MTS,41.02,242141.06,67799.5,1,1,5.579395085
342606,483773,8,23,202403,1058,1,@2523,41.45,MTS,41.45,244679.35,68510.22,1,1,5.579395085
342606,560066,8,29,202403,2024,2,@2523,13.7,MTS,13.7,215158.5,60244.38,1,1,7.759387352
342606,782143,8,18,202403,2398,1,@2523,21,MTS,21,532758.56,149172.4,2,1,10.57942253
342606,854326,8,10,202403,1720,1,@2523,27,MTS,27,376920,105537.6,1,1,8.11627907
342902,124106,8,6,202403,491,1,@2523,25,TON,25,167500,46900,1,1,13.64562118
360311,390012,24,24,202403,326,1,@2523,25,MTS,25,250781.24,70218.76,2,1,30.77070429
360311,391740,24,24,202403,315,1,@2523,36.88,MTS,36.88,195925,54859,1,1,16.86507937
360550,363310,24,24,202403,353,1,@2523,19,MTS,19,96484.38,27015.62,1,1,14.38562397
361005,370605,24,24,202403,366,1,@2523,400,BAG,20,110000,30800,1,1,15.0273224
361005,370605,24,24,202403,366,1,@2523,458,BAG,22.9,125950,35266,1,1,15.0273224
361345,370130,24,24,202403,411,1,@2523,14,TON,14,78750,22050,1,1,13.68613139
361345,370415,24,24,202403,443,1,@2523,15,TON,15,80859.45,22640.64,1,1,12.16846501
362275,382305,24,24,202403,461,1,@2523,15,MTS,15,90234.38,25265.62,1,1,13.04907881
362715,410206,24,27,202403,962,1,@2523,35.18,TON,35.18,1368868.3,383283.1,10,1,40.44741389
364270,396310,24,24,202403,445,1,@2523,200,UNT,,59374,16624.72,1,1,#DIV/0!
365560,382421,24,24,202403,322,1,@2523,35.38,MTS,35.38,190720.49,53401.74,1,1,16.74108701
370511,382210,24,24,202403,483,1,@2523,35,MTS,35,185937.5,52062.5,1,1,10.9989648
370511,382210,24,24,202403,483,1,@2523,35.66,MTS,35.66,189443.75,53044.26,1,1,10.9989648
370511,382305,24,24,202403,524,1,@2523,35,MTS,35,185937.5,52062.5,1,1,10.13835878
370511,382721,24,24,202403,508,1,@2523,35.7,MTS,35.7,384890.63,107769.4,2,1,21.22293335
370511,394601,24,24,202403,758,1,@2523,41,MTS,41,208203.33,58296.94,1,1,6.699379947
370655,380001,24,24,202403,457,1,@2523,29.89,TON,29.89,156455.46,43807.54,1,1,11.45377398
370655,382021,24,24,202403,482,1,@2523,41.15,TON,41.15,215394.54,60310.46,1,1,10.85969961
370655,382330,24,24,202403,477,1,@2523,36.85,TON,36.85,195765.62,54814.38,1,1,11.13731628
370655,382422,24,24,202403,478,1,@2523,36.75,TON,36.75,195234.38,54665.62,1,1,11.11401702
384170,365601,24,24,202403,347,1,@2523,720,BAG,36,226800,63504,1,1,18.1556196
388710,360023,24,24,202403,320,1,@2523,15,MTS,15,82265.62,23034.38,1,1,17.13867083
400068,413132,27,27,202403,305,1,@2523,640,BAG,32,633600,177408,3,1,64.91803279
400068,413409,27,27,202403,420,1,@2523,700,BAG,35,910000,254800,4,1,61.9047619
401208,431001,27,27,202403,410,1,@2523,595,BAG,29.75,173740,48647.2,1,1,14.24390244
412219,431112,27,27,202403,311,1,@2523,30,MTS,30,120000,0,1,1,12.86173633
413215,410206,27,27,202403,377,1,@2523,34.8,TON,34.8,219240,61387.2,1,1,16.71087533
413215,424308,27,27,202403,473,1,@2523,500,BAG,25,286156.26,80123.76,2,1,24.19926089
425412,415412,27,27,202403,678,1,@2523,15,TON,15,97265.62,27234.38,1,1,9.563974435
442908,444601,27,27,202403,327,1,@2523,30.01,MTS,30.01,150050,42014,1,1,15.29051988
442908,461990,27,23,202403,526,1,@2523,39,MTS,39,429000,120120,2,1,20.91254753
442908,480886,27,23,202403,378,1,@2523,35,MTS,35,326484.55,91415.68,2,1,24.67759259
442917,431514,27,27,202403,370,1,@2523,10,MTS,10,60156.3,16843.78,1,1,16.25845946
442917,443203,27,27,202403,406,1,@2523,32,MTS,32,360000,100800,2,1,27.70935961
442917,460001,27,23,202403,359,1,@2523,35,MTS,35,172265.8,48234.43,1,1,13.70997214
454446,393001,23,24,202403,309,1,@2523,42.18,MTS,42.18,241876.15,67725.33,1,1,18.5578642
454446,394180,23,24,202403,340,1,@2523,35,MTS,35,214375,60025,1,1,18.01470588
454446,465674,23,23,202403,320,1,@2523,13,MTS,13,74750,20930,1,1,17.96875
458470,247341,23,9,202403,789,1,@2523,50,MTS,50,554688,155312.64,2,1,14.06053232
458470,394210,23,24,202403,668,2,@2523,129.2,MTS,129.2,1303046.6,364853.06,2,1,15.09805389
462016,457221,23,23,202403,415,1,@2523,890,BAG,44.5,271450,76006,1,1,14.69879518
470661,465333,23,23,202403,338,2,@2523,844.8,TON,844.8,4069401.6,0,1,1,14.25147929
470661,466331,23,23,202403,340,1,@2523,36,TON,36,1545748,432808,8,1,126.2866013
470661,474009,23,23,202403,416,2,@2523,790.8,TON,790.8,3858313.2,0,1,1,11.72836538
475001,457118,23,23,202403,760,1,@2523,15,TON,15,82968.74,23231.26,1,1,7.277959649
483880,227409,23,9,202403,381,1,@2523,41.27,TON,41.27,299814.96,83948.19,3,1,19.06750437
483880,461771,23,23,202403,343,1,@2523,10,TON,10,60937.5,17062.5,1,1,17.76603499
483880,821105,23,10,202403,380,1,@2523,42.1,TON,42.1,244180,68370.4,2,1,15.26315789
483880,821105,23,10,202403,380,1,@2523,43.04,TON,43.04,249632,69896.96,2,1,15.26315789
485005,208001,23,9,202403,350,1,@2523,32,TON,32,287216.64,80420.66,2,1,25.64434286
485005,226302,23,9,202403,425,1,@2523,28.31,TON,28.31,131366.81,36782.71,1,1,10.91834604
485005,229001,23,9,202403,301,1,@2523,35.86,TON,35.86,581655.69,162863.61,5,1,53.88764446
485005,229001,23,9,202403,301,1,@2523,37.7,TON,37.7,122298.8,34243.66,1,1,10.77740864
485111,209304,23,9,202403,368,1,@2523,33.64,MTS,33.64,124572.96,34880.42,1,1,10.06282635
485111,209801,23,9,202403,355,1,@2523,17,MTS,17,160225,44863,2,1,26.54929577
485111,223222,23,9,202403,319,2,@2523,197.7,MTS,197.7,1161487.5,325216.5,1,1,18.4169279
485111,227405,23,9,202403,305,1,@2523,42.35,MTS,42.35,184857.75,51760.17,1,1,14.31147541
485111,227406,23,9,202403,305,1,@2523,42.43,MTS,42.43,161234,45145.52,1,1,12.45901639
485111,227406,23,9,202403,305,1,@2523,43,MTS,43,326800,91504,2,1,24.91803279
485111,274509,23,9,202403,457,1,@2523,41.78,MTS,41.78,319878.12,89565.88,2,1,16.75328201
485111,276304,23,9,202403,346,1,@2523,41.66,MTS,41.66,169243.75,47388.25,1,1,11.74132948
485111,470002,23,23,202403,322,1,@2523,11,MTS,11,117744,0,2,2,33.24223602
485771,232104,23,9,202403,325,1,@2523,30.74,MTS,30.74,224401.44,62832.56,2,1,22.46148241
485771,272190,23,9,202403,476,1,@2523,840,BAG,42,196879.2,55126.18,1,1,9.84789916
485771,282004,23,9,202403,640,1,@2523,39,MTS,39,155390.62,43509.38,1,1,6.225585737
485771,474003,23,23,202403,402,1,@2523,30,MTS,30,2426023.5,679286.5,20,1,201.1628109
485771,226008,9,9,202403,434,1,@2523,8,MTS,8,103125,28875,3,1,29.70190092
485772,208002,23,9,202403,391,1,@2523,40.98,MTS,40.98,220908.02,61854.25,1,1,13.78677766
485772,228119,23,9,202403,353,1,@2523,39.96,MTS,39.96,217282.5,60839.1,1,1,15.40368272
485772,231225,23,9,202403,304,1,@2523,42,MTS,42,1768596.06,495206.91,11,1,138.5178618
485772,242303,23,9,202403,605,2,@2523,50,MTS,50,269531.5,75468.82,1,1,8.910132231
485773,229001,23,9,202403,353,1,@2523,41.51,MTS,41.51,421796.65,118103.07,3,1,28.78562659
486450,209868,23,9,202403,538,1,@2523,41.9,MTS,41.9,224558.02,62876.25,1,1,9.961672774
486450,225001,23,9,202403,581,2,@2523,270,MTS,270,1434375,401625,1,1,9.143717728
486450,229402,23,9,202403,386,1,@2523,29.82,MTS,29.82,324292.5,90801.9,2,1,28.17357513
486450,229402,23,9,202403,386,1,@2523,29.83,MTS,29.83,324401.26,90832.36,2,1,28.173576
486450,229413,23,27,202403,305,1,@2523,24.55,MTS,24.55,124667.97,34907.03,1,1,16.64959033
486450,476111,23,23,202403,509,1,@2523,23,MTS,23,125781.24,35218.76,1,1,10.74410524
486776,475110,23,23,202403,411,1,@2523,20,MTS,20,119375,33425,1,1,14.52250608
486776,476115,23,23,202403,540,1,@2523,35,MTS,35,203437.5,56962.5,1,1,10.76388889
486776,476335,23,23,202403,614,1,@2523,30,MTS,30,518906.7,145293.9,3,1,28.17083062
488441,209307,23,9,202403,326,1,@2523,41.81,TON,41.81,202517.19,56704.81,1,1,14.85812902
488441,211003,23,9,202403,312,1,@2523,41.77,   ,,221250.47,61950.13,1,1,#DIV/0!
488441,241301,23,9,202403,407,1,@2523,41.73,TON,41.73,227558.91,63716.49,1,1,13.39834174
488441,464990,23,23,202403,343,1,@2523,41,TON,41,691874.96,193725.04,4,1,49.19824788
490024,494114,22,22,202403,485,1,@2523,31,TON,31,168562.5,47197.5,1,1,11.21134021
490024,712310,22,19,202403,867,2,@2523,564,TON,564,3969213.72,1111379.85,3,1,8.117200668
490036,484774,22,23,202403,450,1,@2523,37,MTS,37,187890.62,52609.37,1,1,11.28472192
490036,754295,22,21,202403,556,1,@2523,39.68,MTS,39.68,82227.67,23023.75,1,1,3.727104153
492001,462024,22,23,202403,627,1,@2523,686,BAG,34.3,198940,55703.2,1,1,9.250398724
492001,764006,22,21,202403,382,1,@2523,618,BAG,30.9,154500,43260,1,1,13.08900524
492001,765013,22,21,202403,431,1,@2523,620,BAG,31,104140.63,29159.38,1,1,7.794373924
492001,765020,22,21,202403,357,1,@2523,580,BAG,29,145000,40600,1,1,14.00560224
493113,824101,22,10,202403,564,1,@2523,4028.7,MTS,4028.7,815811750,228427290,81,1,359.0425532
493114,713148,22,19,202403,921,2,@2523,178.98,MTS,178.98,690120.03,193233.61,1,1,4.186590644
493116,767029,22,21,202403,338,1,@2523,30,MTS,30,345937.5,96862.5,2,1,34.11612426
493118,497331,22,22,202403,351,1,@2523,25,TON,25,136328.12,38171.88,1,1,15.53596809
493195,712311,22,19,202403,865,2,@2523,985.6,MTS,985.6,8377304.32,2345645.22,2,1,9.826242775
493195,754027,22,21,202403,571,1,@2523,30.6,MTS,30.6,93238.2,26106.7,1,1,5.336252189
493195,754027,22,21,202403,571,1,@2523,33.63,MTS,33.63,204941.22,57383.56,2,1,10.67250438
493195,766101,22,21,202403,336,1,@2523,30,MTS,30,341250,95550,2,1,33.85416667
493196,754027,22,21,202403,546,1,@2523,37.81,MTS,37.81,115207.07,32257.98,1,1,5.580586081
493196,754027,22,21,202403,546,1,@2523,38.1,MTS,38.1,116090.7,32505.4,1,1,5.580586081
493196,754027,22,21,202403,546,1,@2523,39.89,MTS,39.89,121544.83,34032.56,1,1,5.580586081
493196,754027,22,21,202403,546,1,@2523,43.8,MTS,43.8,133458.6,37368.41,1,1,5.580586081
493196,801305,22,10,202403,749,2,@2523,3999.3,MTS,3999.3,12185867.1,3412042.79,1,1,4.068090788
493331,835207,22,20,202403,431,1,@2523,15,TON,15,78281.25,21918.75,1,1,12.10846868
493332,497225,22,22,202403,409,1,@2523,17,MTS,17,90843.75,25436.26,1,1,13.06540342
493332,751002,22,21,202403,568,1,@2523,26.4,MTS,26.4,146438.06,41002.5,1,1,9.765662345
493332,754029,22,21,202403,504,1,@2523,30.36,MTS,30.36,75900,21252,1,1,4.96031746
493332,754029,22,21,202403,504,1,@2523,35.87,MTS,35.87,89675,25109,1,1,4.96031746
493332,756101,22,21,202403,635,1,@2523,35,MTS,35,202343.75,56656.25,1,1,9.104330709
493332,759126,22,21,202403,354,1,@2523,28.05,MTS,28.05,151207.03,42337.97,1,1,15.22775411
493332,766027,22,21,202403,374,1,@2523,32,MTS,32,167500,46900,1,1,13.99565508
493332,766031,22,21,202403,328,1,@2523,15,MTS,15,83086.59,23264.06,1,1,16.88751829
493332,814112,22,20,202403,994,1,@2523,35,MTS,35,1066406.25,298593.75,5,1,30.652666
493332,824101,22,10,202403,550,1,@2523,38.79,MTS,38.79,387900,108612,4,1,18.18181818
493332,824101,22,10,202403,550,1,@2523,39.5,MTS,39.5,296250,82950,3,1,13.63636364
493332,824101,22,10,202403,550,1,@2523,39.66,MTS,39.66,198300,55524,2,1,9.090909091
493332,824101,22,10,202403,550,1,@2523,41.96,MTS,41.96,209800,58744,2,1,9.090909091
495663,494553,22,22,202403,551,1,@2523,30,TON,30,1575000,441000,10,1,95.28130672
500016,600103,33,33,202403,639,1,@2523,28.54,MTS,28.54,731337.5,204774.5,5,1,40.10172144
501158,410206,36,27,202403,650,1,@2523,34.32,MTS,34.32,289575,81081,2,1,12.98076923
501158,412201,36,27,202403,490,1,@2523,16.08,MTS,16.08,67837.5,18994.5,1,1,8.609693878
504218,431715,36,27,202403,317,1,@2523,36.21,MTS,36.21,175392.19,49109.81,1,1,15.27996867
504218,480106,36,23,202403,352,1,@2523,40.96,MTS,40.96,204800,57344,1,1,14.20454545
504218,480106,36,23,202403,352,1,@2523,40.98,MTS,40.98,409800,114744,2,1,28.40909091
508204,441002,36,27,202403,723,1,@2523,35,MTS,35,885937.5,248062.5,6,1,35.01037344
508204,505301,36,36,202403,318,1,@2523,5,TON,5,27343.75,7656.24,1,1,17.19732704
508204,515865,36,37,202403,625,1,@2523,29,TON,29,157687.5,44152.5,1,1,8.7
508204,524344,36,37,202403,408,1,@2523,34.99,TON,34.99,273359.36,76540.62,2,1,19.14828326
508204,524344,36,37,202403,408,1,@2523,35.18,TON,35.18,137421.87,38478.12,1,1,9.574141809
508204,531031,36,37,202403,443,1,@2523,31.2,MTS,31.2,87141.6,24399.65,1,1,6.304740406
508204,531151,36,37,202403,604,1,@2523,11,TON,11,60843.75,17036.25,1,1,9.157698675
508204,531173,36,37,202403,509,1,@2523,35.5,TON,35.5,522515.61,146304.36,3,1,28.91699328
508204,532312,36,37,202403,737,1,@2523,12,TON,12,471784.54,132099.67,7,1,53.34515378
508204,533408,36,37,202403,375,1,@2523,39.1,MTS,39.1,168007.62,47042.13,1,1,11.4583202
508204,533429,36,37,202403,354,1,@2523,6,TON,6,36843.75,10316.25,1,1,17.34639831
508204,573210,36,29,202403,926,1,@2523,35,TON,35,207265.62,58034.37,1,1,6.395113237
508204,584202,36,29,202403,427,1,@2523,21,TON,21,124447.41,34845.27,1,1,13.87837738
508204,605501,36,33,202403,716,1,@2523,25,TON,25,120703.12,33796.87,1,1,6.743191061
508204,751012,36,21,202403,929,1,@2523,25,TON,25,150000,42000,1,1,6.458557589
508218,505304,36,36,202403,309,1,@2523,32,MTS,32,165005,46201.4,1,1,16.68739887
508218,533247,36,37,202403,330,1,@2523,16.5,MTS,16.5,85080.71,23822.6,1,1,15.62547475
508246,502286,36,36,202403,355,1,@2523,26.5,TON,26.5,1169726.52,327523.4,10,1,124.3397842
508246,504231,36,36,202403,341,1,@2523,21,MTS,21,121405.2,33993.46,1,1,16.95366569
508246,505301,36,36,202403,323,1,@2523,1,MTS,1,24296,6804,5,1,75.21981424
508246,533431,36,37,202403,361,1,@2523,10,MTS,10,33548,9393.44,1,1,9.293074792
508246,761105,36,21,202403,815,1,@2523,20,MTS,20,115000,32200,1,1,7.055214724
515408,620010,37,33,202403,628,1,@2523,11,MTS,11,113971,31911.88,3,1,16.49840764
515408,636016,37,33,202403,483,1,@2523,44.68,mts,44.68,153587.5,43004.5,1,1,7.116977226
515408,638656,37,33,202403,627,1,@2523,11,MTS,11,41569,11639.32,1,1,6.027113238
515415,524401,37,37,202403,393,1,@2523,34.88,MTS,34.88,337900,94612,2,1,24.65012723
515415,570015,37,29,202403,417,2,@2523,920,MTS,920,5073919.6,1420697.49,1,1,13.22573141
515415,575010,37,29,202403,614,2,@2523,189.1,MTS,189.1,962369.61,269463.5,1,1,8.288615627
515415,600056,37,33,202403,413,1,@2523,38.12,MTS,38.12,190600,53368,1,1,12.10653753
515415,600057,37,33,202403,421,1,@2523,26.5,MTS,26.5,128359.38,35940.63,1,1,11.50534487
515415,642004,37,33,202403,667,1,@2523,44.22,MTS,44.22,228009.38,63842.63,1,1,7.730509915
515415,671316,37,32,202403,647,1,@2523,35.8,MTS,35.8,229343.75,64216.25,1,1,9.901468315
516289,522111,37,37,202403,379,1,@2523,32,MTS,32,187500,52500,1,1,15.46009235
516289,577133,37,29,202403,517,1,@2523,35.98,MTS,35.98,154602,43288,1,1,8.311193732
516289,600035,37,33,202403,349,1,@2523,10,MTS,10,42126,11795.28,1,1,12.07048711
516289,600039,37,33,202403,333,2,@2523,188.5,MTS,188.5,1279432.44,358241.08,2,1,20.3827027
516289,600045,37,33,202403,329,1,@2523,43.14,MTS,43.14,192108,53790,1,1,13.53534756
516289,609109,37,33,202403,476,1,@2523,35.16,MTS,35.16,164813,46148,1,1,9.847718951
516289,641103,37,33,202403,603,2,@2523,723.2,MTS,723.2,6061341.7,1697175.68,2,1,13.89930349
516309,600120,37,33,202403,325,1,@2523,30.72,MTS,30.72,84911.28,23775.16,1,1,8.504735577
516310,572216,37,29,202403,368,1,@2523,41.13,MTS,41.13,205650,57582,1,1,13.58695652
516310,577202,37,29,202403,410,1,@2523,38,MTS,38,368125,103075,2,1,23.62804878
516310,577548,37,29,202403,457,1,@2523,40,MTS,40,193750,54250,1,1,10.59901532
516311,577126,37,29,202403,483,1,@2523,35,TON,35,392656,109944,2,1,23.22721088
516311,577213,37,29,202403,344,1,@2523,41.26,TON,41.26,209523,58667,1,1,14.76196045
516311,601201,37,33,202403,314,1,@2523,34.84,TON,34.84,157869,44203,1,1,14.43075534
516311,601201,37,33,202403,314,1,@2523,35.14,TON,35.14,159228,44584,1,1,14.43072116
516433,571424,37,29,202403,452,1,@2523,5,MTS,5,25781.25,7218.75,1,1,11.40763274
516433,573134,37,29,202403,549,1,@2523,4,MTS,4,20625,5775,1,1,9.392076503
516433,577132,37,29,202403,570,1,@2523,12,MTS,12,365625,102375,5,1,53.45394737
518123,571426,37,29,202403,436,1,@2523,35,MTS,35,627200,175616,4,1,41.10091743
518123,636115,37,33,202403,514,1,@2523,35.68,MTS,35.68,638672,178828.16,4,1,34.82490272
518124,600048,33,33,202403,432,1,@2523,35.22,MTS,35.22,165093.75,46226.26,1,1,10.85069444
518124,560081,37,29,202403,370,1,@2523,18,MTS,18,369657.9,103504.2,6,1,55.50418919
518124,577213,37,29,202403,361,1,@2523,32,MTS,32,169995.2,47598.66,1,1,14.71565097
518124,580024,37,29,202403,380,1,@2523,13,MTS,13,95249.04,26669.74,2,1,19.28118219
518124,582101,37,29,202403,318,1,@2523,5,MTS,5,70673.5,19788.58,4,1,44.44874214
518124,606802,37,33,202403,392,1,@2523,30,MTS,30,179812.5,50347.5,1,1,15.29017857
518124,635801,37,33,202403,464,1,@2523,15,MTS,15,158718.75,44441.25,2,1,22.8044181
518124,636105,37,33,202403,599,1,@2523,35,MTS,35,215250,60270,1,1,10.26711185
518124,641035,37,33,202403,690,1,@2523,34.9,MTS,34.9,114515.63,32064.38,1,1,4.75543499
518124,641035,37,33,202403,690,1,@2523,38.94,MTS,38.94,127771.88,35776.13,1,1,4.755434969
518206,560099,37,29,202403,351,1,@2523,40.58,MTS,40.58,129982.61,36395.13,1,1,9.125698034
518220,600099,37,33,202403,460,1,@2523,18.5,MTS,18.5,413358,115742,4,1,48.57320799
518220,602202,37,33,202403,700,1,@2523,20,MTS,20,120937,33863,1,1,8.638357143
518220,603001,37,33,202403,455,1,@2523,36,MTS,36,398532,111589,3,1,24.33040293
518220,632315,37,33,202403,398,1,@2523,27,MTS,27,150609,42171,1,1,14.01535455
518220,635107,37,33,202403,382,1,@2523,29.5,MTS,29.5,160867,45043,1,1,14.2751797
518508,502278,37,36,202403,363,1,@2523,10,MTS,10,55470,15531.6,1,1,15.28099174
518508,502300,37,36,202403,301,1,@2523,30.32,MTS,30.32,142125,39795,1,1,15.5730897
518508,502319,37,36,202403,305,1,@2523,31,MTS,31,155000,43400,1,1,16.39344262
518508,560043,37,29,202403,403,1,@2523,8,MTS,8,40000,11200,1,1,12.40694789
518508,605007,37,33,202403,579,1,@2523,36.5,MTS,36.5,342187.5,95812.5,2,1,16.19170984
521175,530013,37,37,202403,472,1,@2523,30.44,MTS,30.44,142687.5,39952.5,1,1,9.931144068
521175,533444,37,37,202403,335,1,@2523,26.5,MTS,26.5,900586.35,252164.22,6,1,101.445942
521175,535002,37,37,202403,524,1,@2523,30.36,MTS,30.36,146365.56,0,1,1,9.200381679
521175,764036,37,21,202403,629,1,@2523,39.6,MTS,39.6,216562.5,60637.5,1,1,8.694356121
521457,445001,37,27,202403,618,1,@2523,35,MTS,35,926953.15,259546.9,7,1,42.85497688
521457,503307,37,36,202403,390,1,@2523,15,MTS,15,89765.63,25134.38,1,1,15.34455214
521457,505304,37,36,202403,342,1,@2523,35,MTS,35,158593.75,44406.25,1,1,13.24926901
521457,531061,37,37,202403,435,1,@2523,31,MTS,31,155000,43400,1,1,11.49425287
521457,533003,37,37,202403,312,1,@2523,18.5,MTS,18.5,93947,26305,1,1,16.27633403
521457,600019,37,33,202403,532,1,@2523,44.98,MTS,44.98,220436,61722,1,1,9.211947164
521457,765020,37,21,202403,720,1,@2523,35,MTS,35,366405,102594,2,1,14.53988095
521457,784501,37,18,202403,2454,2,@2523,820.2,MTS,820.2,5126250,1435350,1,1,2.546862266
522421,524345,37,37,202403,342,1,@2523,17,MTS,17,177968.75,49831.26,2,1,30.61038012
522426,524137,37,37,202403,301,1,@2523,5,MTS,5,640231,38501,26,1,425.4026578
522426,524305,37,37,202403,304,1,@2523,17,MTS,17,100939,28263,1,1,19.53154025
522437,505122,37,36,202403,360,1,@2523,34,TON,34,403750,113050,2,1,32.98611111
522437,600050,37,33,202403,429,1,@2523,38.62,TON,38.62,190082.81,53223.19,1,1,11.47290195
522437,600066,37,33,202403,420,1,@2523,35.28,TON,35.28,165623.72,46374.64,1,1,11.17749973
522437,763001,37,21,202403,689,1,@2523,35.28,TON,35.28,191835,53713.8,1,1,7.891872279
531031,752030,37,21,202403,375,1,@2523,35.82,MTS,35.82,229471.88,64252.13,1,1,17.08333371
531031,761110,37,21,202403,339,1,@2523,31,MTS,31,276093.44,77306.16,2,1,26.2720944
531055,752002,37,21,202403,524,1,@2523,10,MTS,10,282556,79115.68,7,1,53.92290076
531055,764056,37,21,202403,301,1,@2523,6,MTS,6,35812.5,10027.5,1,1,19.82973422
531055,766026,37,21,202403,382,1,@2523,10,MTS,10,112968.75,31631.25,2,1,29.5729712
535183,524004,37,37,202403,641,1,@2523,620,BAG,31,169531.24,76525.02,1,1,8.53159076
560091,575001,29,29,202403,341,1,@2523,764,BAG,38.2,290320,81289.6,1,1,22.28739003
561213,574110,29,29,202403,366,1,@2523,23,TON,23,136562.5,38237.5,1,1,16.2226776
561213,673307,29,32,202403,443,1,@2523,42.29,TON,42.29,262330.16,73452.44,1,1,14.0025397
583275,416404,29,27,202403,301,1,@2523,26,MTS,26,195507.81,54742.19,2,1,24.98183108
583275,416502,29,27,202403,350,1,@2523,26,MTS,26,195507.81,54742.19,2,1,21.48437473
583275,591237,29,29,202403,357,1,@2523,30.69,MTS,30.69,144338.9,40414.9,1,1,13.17401904
583275,682026,29,32,202403,866,1,@2523,35,MTS,35,1087800,304584,5,1,35.8891455
583275,691504,29,32,202403,998,1,@2523,35,MTS,35,435120,121833.6,2,1,12.45691383
585211,415203,29,27,202403,545,1,@2523,29.94,MTS,29.94,174494.21,48858.38,1,1,10.69381638
585211,415526,29,27,202403,407,1,@2523,31.1,MTS,31.1,177367.34,49662.86,1,1,14.01260419
585211,416112,29,27,202403,350,1,@2523,34.96,MTS,34.96,191187.5,53532.5,1,1,15.625
585211,416208,29,27,202403,403,1,@2523,34.84,MTS,34.84,187809.55,52586.67,1,1,13.37625316
585211,590011,29,29,202403,381,1,@2523,32,MTS,32,122880,0,1,1,10.07874016
585211,591120,29,29,202403,390,1,@2523,31,MTS,31,167592.2,46925.82,1,1,13.86205128
585222,412105,29,27,202403,463,1,@2523,30.36,MTS,30.36,182634.38,51137.63,1,1,12.99271094
585222,412115,29,27,202403,467,1,@2523,31.77,MTS,31.77,191116.41,53512.59,1,1,12.88142424
585222,412201,29,27,202403,427,1,@2523,30.07,MTS,30.07,140953.12,39466.88,2,1,10.97775137
585222,412207,29,27,202403,434,1,@2523,29.99,MTS,29.99,356131.25,99716.75,2,1,27.36175115
585222,412207,29,27,202403,434,1,@2523,34.92,MTS,34.92,411946.88,115345.13,2,1,27.18173996
585222,412220,29,27,202403,429,1,@2523,31.97,MTS,31.97,189821.88,53150.13,1,1,13.8403267
585222,416502,29,27,202403,486,1,@2523,15,MTS,15,48000,13440,1,1,6.58436214
585222,431203,29,27,202403,462,1,@2523,17,MTS,17,108800,30464,2,1,13.85281385
585222,431511,29,36,202403,306,1,@2523,30.01,MTS,30.01,159428.13,44639.88,1,1,17.36111166
585222,560001,29,29,202403,587,1,@2523,31.67,MTS,31.67,153401.56,42952.44,1,1,8.251703443
585222,560001,29,29,202403,587,1,@2523,34.57,MTS,34.57,164747.66,46129.34,1,1,8.118611769
