start_pin,destination_pin,bharat_sir_eway_data_jun23_jul23_020424.origin_from_state,bharat_sir_eway_data_jun23_jul23_020424.destination_from_state,bharat_sir_eway_data_jun23_jul23_020424.rtn_period,travel_distance,bharat_sir_eway_data_jun23_jul23_020424.transport_mode,bharat_sir_eway_data_jun23_jul23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_jun23_jul23_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_jun23_jul23_020424.total_tax,bharat_sir_eway_data_jun23_jul23_020424.ewbs_count,bharat_sir_eway_data_jun23_jul23_020424.supplier_gstin_cnt,Cost pre Km per TON
362715,395007,24,24,202307,690,4,@2523,32.32,TON,32.32,1425930.66,0,11,1,63.94078508
362715,410206,24,27,202307,962,1,@2523,29.64,TON,29.64,1474095.3,412746.75,15,1,51.69782715
362725,391774,24,24,202306,568,1,@2523,5,TON,5,34609.38,9690.62,1,1,12.18640141
365540,388245,24,24,202307,430,1,@2523,42.13,MTS,42.13,141135.5,0,1,1,7.790697674
365560,382210,24,24,202307,307,1,@2523,29.41,MTS,29.41,170026.56,47607.44,1,1,18.83143295
365560,382210,24,24,202306,307,1,@2523,35.96,MTS,35.96,216322.05,60570.18,1,1,19.59488556
365560,382428,24,24,202307,331,1,@2523,24.29,MTS,24.29,146119.65,40913.52,1,1,18.17410843
365560,382428,24,24,202306,331,1,@2523,29.27,MTS,29.27,180650.93,50582.28,1,1,18.64616339
365560,382481,24,24,202307,316,1,@2523,29.5,MTS,29.5,184375,51625,1,1,19.77848101
365560,392012,24,24,202306,434,1,@2523,35.27,MTS,35.27,412032.25,58173.52,2,1,26.91758051
370511,360006,24,24,202306,413,1,@2523,35.78,MTS,35.78,436068.76,122099.28,2,1,29.50968591
370511,361002,24,6,202306,424,1,@2523,29.74,MTS,29.74,181228.13,50743.88,1,1,14.37205228
370511,361012,24,24,202306,398,1,@2523,29.79,MTS,29.79,174550.93,48874.28,1,1,14.72206028
370511,361250,24,24,202307,398,1,@2523,41.73,MTS,41.73,704193.75,197174.28,3,1,42.39949749
370511,362130,24,24,202306,539,1,@2523,15,MTS,15,299296,52632,3,1,37.01867656
370511,362150,24,24,202307,616,1,@2523,10,MTS,10,186795,52302,3,1,30.32386364
370511,380001,24,24,202307,485,1,@2523,41.73,MTS,41.73,482502,135100,2,1,23.8401506
370511,380001,24,24,202306,485,1,@2523,41.93,MTS,41.93,235856,66040,1,1,11.59792585
370511,382330,24,24,202307,505,1,@2523,35.76,MTS,35.76,441412.5,123595.5,2,1,24.44306931
370511,388245,24,24,202307,591,1,@2523,41.69,MTS,41.69,139661.5,0,1,1,5.668358714
370511,396230,24,26,202306,869,1,@2523,34.82,MTS,34.82,429809,120347,2,1,14.20453306
380023,370001,24,24,202307,341,1,@2523,451,BAG,22.55,140712,39399.36,1,1,18.29912023
382213,600092,24,33,202306,1874,1,@2523,910,BAG,45.5,277550,77714,1,1,3.25506937
388245,396125,24,24,202306,311,1,@2523,32.63,MTS,32.63,193740.63,54247.38,1,1,19.09164036
388255,457001,24,23,202307,357,1,@2523,42,TON,42,315761.24,88413.16,2,1,21.059173
395007,383305,24,24,202306,340,1,@2523,24.98,MTS,24.98,156125,43715,1,1,18.38235294
412105,413512,27,27,202307,388,1,@2523,200,BAG,10,56250,15750,1,1,14.49742268
413215,422010,27,27,202306,418,1,@2523,34.27,TON,34.27,185807.66,52026.14,1,1,12.97099308
413215,442905,27,27,202306,684,1,@2523,22,TON,22,113437.5,31762.5,1,1,7.538377193
431603,431002,27,24,202307,318,1,@2523,0.5,MTS,0.5,5683.6,1591.42,2,1,35.74591195
442502,480559,27,23,202306,364,1,@2523,35,TON,35,147656.25,41343.75,1,1,11.58997253
442908,422101,27,27,202306,739,2,@2523,2374.9,MTS,2374.9,10983485.02,0,1,1,6.258213804
442908,431001,27,27,202307,569,1,@2523,29.51,MTS,29.51,149855.62,41959.58,1,1,8.924657514
442908,431001,27,27,202306,569,1,@2523,30.58,MTS,30.58,155289.22,43481,1,1,8.924657558
442908,431135,27,27,202306,524,1,@2523,36,MTS,36,337905.72,0,2,1,17.91272901
442908,444109,27,27,202307,451,1,@2523,26,TON,26,302656.24,84743.76,2,1,25.8106976
442908,444601,27,27,202306,327,1,@2523,29.93,TON,29.93,145230.65,40664.58,1,1,14.83897187
442908,493773,27,22,202306,378,1,@2523,37.28,MTS,37.28,192225,53823,1,1,13.64087302
442908,493773,27,22,202307,378,1,@2523,41.31,MTS,41.31,213004.69,59641.32,1,1,13.64087318
442916,431708,27,27,202307,304,1,@2523,31,MTS,31,171953.12,48146.88,1,1,18.24629881
442916,444720,27,27,202306,328,1,@2523,13,MTS,13,70078.12,19621.88,1,1,16.43483114
442917,400060,27,27,202307,887,2,@2523,515.2,MTS,515.2,5680327.3,0,2,1,12.43007893
444001,402107,27,27,202307,587,1,@2523,600,NOS,,164064,45937.92,1,1,#DIV/0!
445304,414001,27,27,202306,640,2,@2523,65.9,MTS,65.9,264624.75,0,1,1,6.274296994
445304,424206,27,27,202307,525,1,@2523,31,MTS,31,163718.74,45841.26,1,1,10.0595232
445304,431122,27,27,202307,529,1,@2523,30,MTS,30,92264.1,0,1,1,5.813742911
452001,444001,23,27,202306,354,1,@2523,10,BAG,0.5,3441.4,34638.42,2,1,19.44293785
454446,392020,23,24,202307,313,1,@2523,41.32,MTS,41.32,240172.5,67248.3,1,1,18.57028754
454446,392130,23,24,202307,351,1,@2523,5.9,MTS,5.9,31989.03,8956.93,1,1,15.44692163
454446,394115,23,24,202306,320,1,@2523,40.1,MTS,40.1,233081.25,65262.75,1,1,18.1640625
454446,394230,23,24,202306,418,1,@2523,7.5,MTS,7.5,40781.25,11418.75,1,1,13.00837321
454446,394230,23,24,202306,418,1,@2523,12.84,MTS,12.84,69817.5,19548.9,1,1,13.00837321
454446,394305,23,24,202307,411,1,@2523,41.37,MTS,41.37,242402.55,67872.72,1,1,14.25639899
454446,410501,23,27,202306,538,1,@2523,40.5,MTS,40.5,155925,43659,1,1,7.156133829
454446,422001,23,27,202307,358,1,@2523,40.58,MTS,40.58,228262.5,63913.5,1,1,15.7122905
454446,422402,23,27,202306,395,1,@2523,33.41,MTS,33.41,187931.25,52620.75,1,1,14.24050633
454446,423401,23,27,202306,313,1,@2523,24.5,MTS,24.5,137812.5,38587.5,1,1,17.97124601
454446,458883,23,23,202307,345,1,@2523,12,MTS,12,67125,18795,1,1,16.21376812
454446,462001,23,23,202306,322,1,@2523,23.48,MTS,23.48,121068.75,33899.26,1,1,16.01319876
454446,462001,23,23,202307,322,1,@2523,30,MTS,30,2683688.4,751432.84,18,1,277.8145342
454446,462101,23,23,202307,337,1,@2523,26,MTS,26,153562.5,42997.5,1,1,17.52596439
454446,473105,23,23,202306,456,1,@2523,18,MTS,18,104906.34,29373.78,1,1,12.78098684
454446,473287,23,23,202307,360,1,@2523,35,MTS,35,407969.1,114231.36,2,1,32.3785
454446,394120,24,27,202306,334,1,@2523,8.9,MTS,8.9,46068.63,12899.22,1,1,15.49775617
454660,460001,23,23,202307,382,1,@2523,15,MTS,15,76875,21525,1,1,13.41623037
454660,460661,23,23,202306,427,1,@2523,7,MTS,7,36422,10198.12,1,1,12.18534627
458470,124108,23,6,202306,578,2,@2523,34,MTS,34,366562.84,102637.6,2,1,18.65269896
458470,388245,23,24,202307,439,1,@2523,40.24,MTS,40.24,134804,37745.12,1,1,7.630979499
458470,388245,23,24,202307,439,1,@2523,40.8,MTS,40.8,273360,76540.8,2,1,15.261959
458470,462001,23,23,202307,412,1,@2523,29.72,MTS,29.72,148600,41608,1,1,12.13592233
458470,474001,23,23,202307,633,1,@2523,39.62,MTS,39.62,207386.14,58068.12,1,1,8.269162893
458470,474010,23,23,202307,646,2,@2523,982.5,MTS,982.5,9295648.66,0,2,1,14.64585141
470002,473770,23,23,202306,348,1,@2523,15,MTS,15,255468.74,71531.26,3,1,48.94037165
470661,461771,23,23,202306,306,1,@2523,13.5,TON,13.5,79785,22340,1,1,19.31372549
470661,465669,23,23,202307,325,1,@2523,24,TON,24,129651,36302,1,1,16.62192308
475001,457226,23,23,202307,735,1,@2523,14,TON,14,79625,22295,1,1,7.738095238
481001,453771,23,22,202307,627,1,@2523,1.65,MTS,1.65,7992,2238,1,1,7.725097869
483880,227409,23,9,202307,381,2,@2523,811.84,TON,811.84,4819739.82,1349527.14,2,1,15.58217844
483880,227409,23,9,202307,393,2,@2523,824.79,TON,824.79,4896621.52,1371054.02,2,1,15.10638677
483880,461990,23,23,202307,302,1,@2523,12,TON,12,132000,36960,2,1,36.42384106
483880,828124,23,20,202307,840,2,@2523,813.2,TON,813.2,4827813.9,1351787.9,2,1,7.067630964
485005,209861,23,9,202306,342,1,@2523,25,TON,25,137890.63,38609.37,1,1,16.12755906
485005,229303,23,9,202307,315,2,@2523,3949.54,TON,3949.54,16046981.02,4493154.69,1,1,12.8984127
485005,284002,23,9,202306,316,1,@2523,15,TON,15,80859.38,22640.62,1,1,17.05894093
485111,209625,23,9,202306,471,2,@2523,377.4,MTS,377.4,1622820,454389.6,1,1,9.129511677
485111,226001,23,9,202306,408,2,@2523,349.5,MTS,349.5,18986587.5,5316244.5,14,2,133.1495098
485111,233311,23,9,202306,330,1,@2523,34,MTS,34,193906.42,54293.79,1,1,17.28221212
485111,284003,23,9,202306,310,1,@2523,35,MTS,35,4788437.5,1340762.5,32,2,441.3306452
485111,285122,23,9,202306,330,1,@2523,40,MTS,40,178750,50050,1,1,13.54166667
485111,454111,23,23,202306,775,1,@2523,15,MTS,15,166171.95,46528.14,2,1,14.29436129
485111,481882,23,23,202307,319,1,@2523,5,MTS,5,29921.9,8378.12,1,1,18.75981191
485111,821305,23,10,202306,392,1,@2523,42.58,MTS,42.58,272778.13,76377.87,1,1,16.34247479
485111,824101,23,10,202307,420,1,@2523,29.01,MTS,29.01,181312.5,50767.5,1,1,14.88095238
485771,221003,23,9,202306,306,1,@2523,31.5,MTS,31.5,3459285.32,968599.68,25,1,358.8842536
485771,232104,23,9,202307,325,1,@2523,43.62,MTS,43.62,170117.96,47633.04,1,1,11.99999718
485771,232118,23,9,202307,352,1,@2523,35,MTS,35,266000,74480,2,1,21.59090909
485771,464221,23,23,202306,348,1,@2523,8,MTS,8,40125,11235,1,1,14.41271552
485771,821101,23,10,202306,379,1,@2523,39.44,MTS,39.44,153815.52,43068.48,1,1,10.29020536
485772,222142,23,9,202306,360,2,@2523,35,MTS,35,194140.8,54359.43,1,1,15.408
485772,226002,23,9,202306,455,1,@2523,38.98,MTS,38.98,205463.58,57529.81,1,1,11.58461538
485772,229001,23,9,202306,355,2,@2523,156.9,MTS,156.9,715983.34,200475.34,1,1,12.85439438
485772,273001,23,9,202307,517,2,@2523,613,MTS,613,6353892.12,1779089.8,2,1,20.04882012
485772,470119,23,23,202306,304,1,@2523,23,MTS,23,126140.74,35319.42,1,1,18.04072368
485772,470441,23,23,202307,320,1,@2523,3,MTS,3,16125,4515,1,1,16.796875
485772,805130,23,10,202307,652,2,@2523,559.2,MTS,559.2,2568746.71,719249.08,1,1,7.045414105
485773,209801,23,9,202306,402,2,@2523,263.6,MTS,263.6,1326237.5,371346.5,1,1,12.51554726
485773,224001,23,9,202306,402,1,@2523,29.95,MTS,29.95,153468.13,42971.07,1,1,12.74662829
485773,229303,23,9,202307,368,2,@2523,3997.03,MTS,3997.03,11191684,3133671.52,1,1,7.608695652
485773,461114,23,23,202306,424,1,@2523,25,MTS,25,83702.25,0,1,1,7.896438679
485773,464221,23,23,202307,328,1,@2523,22,MTS,22,64985.14,0,1,1,9.00570122
485773,464228,23,23,202307,376,1,@2523,5,MTS,5,86406.26,24193.74,3,1,45.9607766
485773,464884,23,23,202306,336,1,@2523,15,MTS,15,84375,23625,1,1,16.74107143
485773,466331,23,23,202306,472,1,@2523,25,MTS,25,610546.86,170953.14,5,1,51.74125932
485773,466445,23,23,202306,406,1,@2523,30,MTS,30,128906.24,36093.76,1,1,10.58343514
485773,473001,23,23,202307,502,1,@2523,33,MTS,33,97477.71,0,1,1,5.884203187
485773,474011,23,23,202307,417,1,@2523,35,MTS,35,153125,42875,1,1,10.49160671
485773,851131,23,10,202307,690,2,@2523,1048.5,MTS,1048.5,4848347.88,1357537.41,1,1,6.701565217
486450,230204,23,9,202307,322,1,@2523,29.5,MTS,29.5,163632.96,45817.23,1,1,17.2263354
486450,241301,23,9,202306,579,1,@2523,40.78,MTS,40.78,230661.88,64585.33,1,1,9.768998485
486450,271865,23,9,202307,714,2,@2523,724.9,MTS,724.9,3681208.93,1030738.51,1,1,7.112366953
486450,470001,23,23,202306,347,1,@2523,29.94,MTS,29.94,152039.21,42570.98,1,1,14.63438019
486776,284304,23,9,202306,413,1,@2523,40,MTS,40,226875.2,63525.06,1,1,13.73336562
486776,285129,23,9,202306,620,1,@2523,25,MTS,25,143750,40250,1,1,9.274193548
486776,470235,23,23,202307,419,1,@2523,14,MTS,14,75687.5,21192.5,1,1,12.90274463
486776,472442,23,23,202307,321,1,@2523,20,MTS,20,320625.2,89775.08,3,1,49.94161994
486776,481001,23,23,202306,486,1,@2523,35,MTS,35,183102.5,0,1,1,10.76440329
488441,225205,23,9,202306,451,1,@2523,42,TON,42,232968.75,65231.25,1,1,12.29905765
488441,241001,23,9,202307,433,1,@2523,39,TON,39,213281.25,59718.75,1,1,12.62990762
488441,241301,23,9,202306,407,1,@2523,42,TON,42,236250,66150,1,1,13.82063882
488441,462001,23,23,202307,361,1,@2523,42,TON,42,4010999.98,1123080.02,21,1,264.542935
488441,466446,23,23,202306,416,1,@2523,40,TON,40,176250,49350,1,1,10.59194712
488441,473331,23,23,202306,360,1,@2523,30,TON,30,3638953.14,0,21,1,336.9401056
488441,473446,23,23,202306,343,1,@2523,30,TON,30,498281.22,139518.78,4,1,48.4238309
488441,474006,23,23,202307,343,1,@2523,34.06,TON,34.06,167639.06,46938.94,1,1,14.34948958
490024,723101,22,19,202307,820,2,@2523,280,TON,280,695550.24,194754.07,1,1,3.0294
490024,766027,22,21,202306,342,1,@2523,28.77,TON,28.77,130364.06,36501.94,1,1,13.24926875
490024,841301,22,10,202307,809,2,@2523,1260,TON,1260,2804072.04,785140.17,1,1,2.75087021
490036,480888,22,23,202307,465,1,@2523,31,MTS,31,298375,83545,2,1,20.69892473
490036,481990,22,23,202307,353,1,@2523,30,MTS,30,390000,109200,3,1,36.82719547
490036,487001,22,23,202306,512,1,@2523,40,MTS,40,640625,179375,4,1,31.28051758
490036,497111,22,22,202307,414,1,@2523,18,MTS,18,103218.74,28901.24,1,1,13.851146
490036,497231,22,22,202306,370,1,@2523,35,MTS,35,4896171.54,1370928.06,27,1,378.0827444
490036,770051,22,21,202307,459,1,@2523,31.84,MTS,31.84,184075,51541,1,1,12.5953159
490036,770051,22,21,202307,459,1,@2523,33.4,MTS,33.4,193093.75,54066.25,1,1,12.5953159
490036,822123,22,20,202306,581,1,@2523,5,MTS,5,26796.87,7503.12,1,1,9.224395869
490036,835229,22,20,202306,539,1,@2523,1,MTS,1,6500,1820,1,1,12.0593692
491001,800007,22,10,202306,749,1,@2523,600,BAG,30,2520000,705600,15,1,112.1495327
492001,411004,22,27,202306,1036,1,@2523,598,BAG,29.9,1358955,380507.4,9,1,43.87065637
492001,443001,22,27,202307,648,1,@2523,680,BAG,34,510000,142800,3,1,23.14814815
492001,482001,22,23,202307,354,1,@2523,500,BAG,25,78125,21875,1,1,8.827683616
492007,444203,22,27,202307,608,1,@2523,613,BAG,30.65,156315,43768.2,1,1,8.388157895
493113,723147,22,19,202307,780,2,@2523,4058.2,MTS,4058.2,18314656.6,5128103.85,1,1,5.785897436
493113,833210,22,20,202306,499,2,@2523,3911.6,MTS,3911.6,9779000,2738120,1,1,5.01002004
493118,497223,22,22,202306,339,1,@2523,30,MTS,30,1057968.89,296231.3,7,1,104.0284061
493118,754029,22,21,202307,529,1,@2523,31.28,MTS,31.28,234600,65688,3,1,14.17769376
493118,765022,22,21,202307,470,1,@2523,10,MTS,10,52031,14568.68,1,1,11.07042553
493118,766012,22,21,202307,351,1,@2523,32,MTS,32,14448000,4045440,129,1,1286.324786
493118,768212,22,21,202307,301,1,@2523,34.59,TON,34.59,127010.16,35562.84,1,1,12.19892063
493118,770015,22,21,202307,323,1,@2523,10,MTS,10,105625,29575,2,1,32.70123839
493118,824101,22,10,202306,544,1,@2523,30.53,MTS,30.53,228975,64113,3,1,13.78676471
493118,824101,22,10,202306,544,1,@2523,31.05,MTS,31.05,77625,21735,1,1,4.595588235
493118,824101,22,10,202306,544,1,@2523,34.85,MTS,34.85,261375,73185,3,1,13.78676471
493118,824101,22,10,202306,544,1,@2523,37.46,MTS,37.46,93650,26222,1,1,4.595588235
493118,824101,22,10,202307,544,1,@2523,38.12,MTS,38.12,95300,26684,1,1,4.595588235
493118,824101,22,10,202306,544,1,@2523,40.18,MTS,40.18,100450,28126,1,1,4.595588235
493195,834001,22,20,202307,550,1,@2523,36.58,MTS,36.58,240056.25,67215.75,1,1,11.93181818
493196,485772,22,23,202306,451,1,@2523,29.12,MTS,29.12,96328.96,26972.11,1,1,7.33481153
493196,754027,22,21,202306,546,1,@2523,29.88,MTS,29.88,395372.16,110704.24,4,1,24.23443223
493196,754027,22,21,202307,546,1,@2523,29.97,MTS,29.97,100399.5,28111.86,1,1,6.135531136
493196,754027,22,21,202306,546,1,@2523,34.06,MTS,34.06,225340.96,63095.48,2,1,12.11721612
493196,754027,22,21,202307,546,1,@2523,34.49,MTS,34.49,231083,64703.24,2,1,12.27106227
493196,754027,22,21,202306,546,1,@2523,34.55,MTS,34.55,228582.8,64003.2,2,1,12.11721612
493196,754027,22,21,202307,546,1,@2523,35.63,MTS,35.63,358081.5,100262.82,3,1,18.40659341
493196,801305,22,10,202307,749,2,@2523,3948.94,MTS,3948.94,13228949,3704105.72,1,1,4.472630174
493331,811313,22,10,202306,791,2,@2523,1048.5,TON,1048.5,2320955.41,649867.51,1,1,2.798477881
493332,441102,22,27,202307,386,1,@2523,25,MTS,25,345703.11,96796.89,3,1,35.82415648
493332,441920,22,27,202306,329,1,@2523,30,MTS,30,91406.25,25593.75,1,1,9.261018237
493332,482003,22,23,202306,406,1,@2523,32.75,MTS,32.75,115136.72,32238.28,1,1,8.659174971
493332,494001,22,22,202306,400,1,@2523,11,MTS,11,60328.18,16891.9,1,1,13.71095
493332,753007,22,21,202306,531,1,@2523,33.8,MTS,33.8,195406.25,54713.75,1,1,10.88747646
493332,757037,22,21,202307,527,1,@2523,35,MTS,35,202343.75,56656.25,1,1,10.97011385
493332,758034,22,21,202306,517,1,@2523,33.13,MTS,33.13,201885.94,56528.06,1,1,11.78675063
493332,759117,22,21,202307,423,1,@2523,35,MTS,35,194140.62,54359.38,1,1,13.11317933
493332,759127,22,21,202307,422,1,@2523,26.46,MTS,26.46,152971.87,42832.13,1,1,13.6996441
493332,766013,22,21,202306,372,1,@2523,32.3,MTS,32.3,133742.19,37447.81,1,1,11.13071257
493332,767033,22,21,202306,306,1,@2523,35,MTS,35,7574234.17,2120786.78,50,1,707.2114071
493332,770039,22,21,202306,361,1,@2523,30,MTS,30,164062.5,45937.5,1,1,15.14889197
493332,824122,22,10,202306,588,1,@2523,9,MTS,9,56250,15750,1,1,10.6292517
495118,440012,23,27,202307,577,1,@2523,700,bag,35,1644300,460404,9,1,81.42114385
495663,497220,22,22,202306,399,1,@2523,5,MTS,5,26015.32,7284.38,1,1,13.04026065
496001,822101,22,20,202307,372,1,@2523,25,TON,25,118360,33141,1,1,12.72688172
496001,825301,22,20,202306,454,1,@2523,25,TON,25,360940,101063,3,1,31.80088106
500067,535578,36,37,202306,860,1,@2523,710,BAG,35.5,468600,131208,2,1,15.34883721
500072,305801,36,8,202307,1668,1,@2523,6340,BAG,317,1775200,497056,1,1,3.357314149
501158,410206,36,27,202306,650,1,@2523,35.66,MTS,35.66,300881.26,84246.76,2,1,12.98076966
501158,410218,36,27,202306,650,1,@2523,41.62,MTS,41.62,175584.38,49163.63,1,1,6.4903848
501158,410218,36,27,202306,650,1,@2523,48.42,MTS,48.42,204271.88,57196.13,1,1,6.490384774
501158,410218,36,27,202307,650,1,@2523,50.8,MTS,50.8,214312.5,60007.5,1,1,6.490384615
501158,411042,36,27,202306,472,2,@2523,653,MTS,653,2754843.75,771356.25,1,1,8.938029661
501158,412201,36,27,202306,490,1,@2523,29.8,MTS,29.8,377156.25,105603.75,3,1,25.82908163
501158,413203,36,27,202307,376,1,@2523,31,MTS,31,486796.89,136303.14,3,1,41.76363161
501158,414001,36,27,202307,428,1,@2523,34.16,MTS,34.16,571112.5,159911.5,3,1,39.0625
501158,421202,36,27,202306,623,1,@2523,50.36,MTS,50.36,212456.25,59487.75,1,1,6.771669342
501158,431001,36,27,202307,485,1,@2523,49.44,MTS,49.44,176516.25,49424.55,1,1,7.361469072
501158,505326,36,36,202306,328,1,@2523,30,MTS,30,152343.74,42656.26,1,1,15.4820874
504218,431512,36,27,202307,330,1,@2523,21,MTS,21,121405.2,33993.46,1,1,17.51878788
504218,431602,36,27,202306,337,1,@2523,31.67,MTS,31.67,136081.87,38102.92,1,1,12.75035581
504218,431708,36,27,202307,331,1,@2523,31,MTS,31,135625,37975,1,1,13.21752266
504218,440014,36,27,202307,301,1,@2523,25,MTS,25,435546.5,121953.02,4,1,57.87993355
504218,441104,36,27,202306,337,1,@2523,30,MTS,30,145312.5,40687.5,1,1,14.3731454
504218,441904,36,27,202306,345,1,@2523,38.66,MTS,38.66,178198.24,49895.51,1,1,13.36049244
504218,480106,36,23,202306,352,1,@2523,32.11,MTS,32.11,163560.31,45796.89,1,1,14.47088046
508204,413003,36,27,202306,540,1,@2523,19.5,MTS,19.5,140156.26,39243.76,2,1,13.31018613
508204,504202,36,36,202306,459,1,@2523,36,MTS,36,519750,145530,3,1,31.45424837
508204,505301,36,36,202307,318,1,@2523,32,MTS,32,155000,43400,1,1,15.23191824
508204,509235,36,36,202307,314,1,@2523,35.27,TON,35.27,163123.75,45674.64,1,1,14.72929936
508204,515331,36,37,202307,664,1,@2523,7,TON,7,38370.82,10743.83,1,1,8.255339931
508204,516203,36,37,202306,359,1,@2523,30,TON,30,158437.5,44362.5,1,1,14.71100279
508204,523281,36,37,202306,324,1,@2523,25,TON,25,134375,37625,1,1,16.58950617
508204,524121,36,37,202306,479,1,@2523,20,TON,20,112411.36,31475.18,1,1,11.73396242
508204,531031,36,37,202306,443,1,@2523,30.92,MTS,30.92,86359.56,24180.68,1,1,6.304740406
508204,531031,36,37,202307,443,1,@2523,31.4,MTS,31.4,701601.6,196448.48,8,1,50.43792325
508204,531163,36,37,202307,534,1,@2523,37.93,TON,37.93,177796.87,49783.12,1,1,8.778089641
508204,532456,36,37,202306,729,1,@2523,17,TON,17,294046.86,82333.11,3,1,23.72685064
508204,535204,36,37,202307,564,1,@2523,11.5,TON,11.5,67023.43,18766.56,1,1,10.33355381
508204,535523,36,37,202306,687,1,@2523,22.5,TON,22.5,144843.75,40556.25,1,1,9.370451237
508204,535557,36,37,202307,643,1,@2523,11.5,TON,11.5,65945.31,18464.68,1,1,8.918156738
508204,561203,36,29,202307,738,1,@2523,26,TON,26,133656.25,37423.75,1,1,6.965616531
508204,583111,36,29,202307,565,1,@2523,4,TON,4,75000,21000,4,1,33.18584071
508204,584122,36,29,202307,482,1,@2523,5,TON,5,24375,6825,1,1,10.11410788
508204,585326,36,29,202306,364,1,@2523,23,MTS,23,116796.88,32703.13,1,1,13.95089345
508204,600118,36,33,202307,553,1,@2523,26,TON,26,120656.25,33783.75,1,1,8.391726944
508204,631502,36,33,202307,624,1,@2523,26,TON,26,151937.5,42542.5,1,1,9.364983974
508207,504310,36,36,202307,391,1,@2523,637,BAG,31.85,149296.87,41803.12,1,1,11.98849065
508218,524224,36,37,202306,304,1,@2523,32,MTS,32,1602220,448621.6,9,1,164.7018914
508218,524345,36,37,202306,353,1,@2523,22,MTS,22,119336.25,33414.15,1,1,15.36650142
508218,531116,36,37,202307,507,1,@2523,31,MTS,31,545079.2,152622.17,5,1,34.68086785
508218,533005,36,37,202307,358,1,@2523,16.5,MTS,16.5,439260.95,122993.05,5,1,74.36278145
508218,580024,36,29,202306,660,1,@2523,40,MTS,40,220800,61824,1,1,8.363636364
508218,632009,36,33,202306,611,1,@2523,36,MTS,36,781200,218736,4,1,35.51554828
508218,638009,36,33,202307,894,1,@2523,6,MTS,6,95760,26812.8,3,1,17.85234899
508246,413501,36,27,202306,528,1,@2523,10.5,MTS,10.5,38553.9,10795.09,1,1,6.954166667
508246,413502,36,27,202306,613,1,@2523,18.5,MTS,18.5,481291,134759,5,1,42.44001587
508246,413512,36,27,202307,506,1,@2523,27,MTS,27,111796.2,31302.94,1,1,8.183003953
508246,503002,36,36,202306,369,1,@2523,14,MTS,14,83126.4,23275.4,1,1,16.09105691
508246,505302,36,36,202306,336,1,@2523,6.5,MTS,6.5,110702.8,30996.8,3,1,50.68809524
508246,509209,36,36,202307,317,1,@2523,5.02,TON,5.02,21962.5,6149.5,1,1,13.80126183
508246,509209,36,36,202306,317,1,@2523,35.12,MTS,35.12,144705.29,40517.48,1,1,12.9978236
508246,523108,36,37,202306,362,1,@2523,6,MTS,6,36562.8,10237.58,1,1,16.83370166
508246,523240,36,37,202306,307,1,@2523,6,MTS,6,30000,8400,1,1,16.28664495
508246,530031,36,37,202306,497,1,@2523,31.5,MTS,31.5,172260.9,48233.05,1,1,11.00321932
508246,531114,36,37,202307,498,1,@2523,6,MTS,6,30656,8584,1,1,10.25970549
508246,532168,36,37,202307,564,1,@2523,1,MTS,1,88365,24735,15,1,156.6755319
508246,533103,36,37,202307,304,1,@2523,16,MTS,16,103026,28848,2,1,21.18133224
508246,533103,36,37,202306,304,1,@2523,35,TON,35,311718,87282,2,1,29.29680451
508246,533107,36,37,202307,305,1,@2523,15.5,TON,15.5,73532,20588.96,1,1,15.55409836
508246,533107,36,37,202306,305,1,@2523,35,TON,35,273490,76577.6,2,1,25.61967213
508246,533248,36,37,202307,307,1,@2523,36,TON,36,163125,45675,1,1,14.75977199
