start_pin,destination_pin,bharat_sir_eway_data_dec23_feb24_020424.origin_from_state,bharat_sir_eway_data_dec23_feb24_020424.destination_from_state,bharat_sir_eway_data_dec23_feb24_020424.rtn_period,travel_distance,bharat_sir_eway_data_dec23_feb24_020424.transport_mode,bharat_sir_eway_data_dec23_feb24_020424.hsn_code_4d,quantity,bharat_sir_eway_data_dec23_feb24_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_dec23_feb24_020424.total_tax,bharat_sir_eway_data_dec23_feb24_020424.ewbs_count,bharat_sir_eway_data_dec23_feb24_020424.supplier_gstin_cnt,Cost pre Km per TON
585222,411047,29,27,202402,457,1,@2523,29.84,MTS,29.84,179506.25,50261.75,1,1,13.16329322
585222,411057,29,27,202402,464,1,@2523,34.95,MTS,34.95,835523.44,233946.58,4,1,51.52209067
585222,412115,29,27,202402,467,1,@2523,34.95,MTS,34.95,420492.18,117737.82,2,1,25.76284751
585222,412201,29,27,202312,427,1,@2523,29.88,MTS,29.88,70031.25,19608.75,1,1,5.488875878
585222,412201,29,27,202312,427,1,@2523,32.41,MTS,32.41,75960.94,21269.06,1,1,5.488876059
585222,413106,29,27,202312,304,1,@2523,25,MTS,25,769531.25,215468.75,5,1,101.2541118
585222,413504,29,27,202402,310,1,@2523,13,MTS,13,41600,11648,1,1,10.32258065
585222,413801,29,27,202312,379,1,@2523,34.94,MTS,34.94,210185.94,58852.06,1,1,15.87236167
585222,415110,29,27,202312,486,1,@2523,20,MTS,20,320000,89600,5,1,32.9218107
585222,415301,29,27,202402,311,1,@2523,31,MTS,31,179218.75,50181.25,1,1,18.5892283
585222,415305,29,27,202312,399,1,@2523,34.8,MTS,34.8,198468.75,55571.25,1,1,14.29354637
585222,416122,29,27,202312,421,1,@2523,0.75,MTS,0.75,2400,672,1,1,7.600950119
585222,416122,29,27,202312,421,1,@2523,25,MTS,25,160000,44800,2,1,15.20190024
585222,416416,29,27,202402,392,1,@2523,18.5,MTS,18.5,59200,16576,1,1,8.163265306
585222,422103,29,27,202312,573,1,@2523,40,MTS,40,228125,63875,1,1,9.953097731
585222,431005,29,27,202312,482,1,@2523,1.31,MTS,1.31,7164.06,2005.94,1,1,11.3459504
585222,431005,29,27,202312,482,1,@2523,33.42,MTS,33.42,180154.69,50443.31,1,1,11.18386945
585222,431804,29,27,202312,471,1,@2523,29.21,MTS,29.21,159742.19,44727.81,1,1,11.61093436
585222,444101,29,27,202312,522,1,@2523,29.78,MTS,29.78,151226.56,42343.44,1,1,9.728208651
585222,503001,29,36,202312,342,1,@2523,26,MTS,26,134062.5,37537.5,1,1,15.07675439
585222,516001,29,37,202402,433,1,@2523,26,MTS,26,83200,23296,1,1,7.390300231
585222,575001,29,29,202312,768,1,@2523,35,MTS,35,601562.5,168437.52,3,1,22.37955729
585222,577205,29,29,202312,532,1,@2523,8,MTS,8,25600,0,1,1,6.015037594
585222,577205,29,29,202402,532,1,@2523,36,MTS,36,115200,0,1,1,6.015037594
585222,577530,29,29,202402,497,1,@2523,35,MTS,35,205078.13,57421.88,1,1,11.78948721
585222,580024,29,29,202402,396,1,@2523,28,MTS,28,157500,44100,1,1,14.20454545
585222,583115,29,29,202312,306,1,@2523,31.85,MTS,31.85,166714.84,46680.16,1,1,17.10580027
585222,590010,29,29,202402,409,1,@2523,6,MTS,6,28125,0,1,1,11.4608802
585222,591247,29,29,202402,341,1,@2523,31,MTS,31,446109.39,124910.64,3,1,42.20124775
585222,591309,29,29,202402,356,1,@2523,5,MTS,5,60156.26,16843.76,2,1,33.79565169
585225,400705,29,27,202312,542,2,@2523,128.8,TON,128.8,952942.12,266823.79,2,1,13.65058846
585225,400705,29,27,202312,583,2,@2523,66,TON,66,218550.68,61194.19,1,1,5.679886688
585225,403001,29,30,202312,521,1,@2523,36.81,TON,36.81,166749.3,46689.8,1,1,8.694817658
585225,412306,29,27,202312,384,1,@2523,20,TON,20,354687.5,99312.5,3,1,46.18326823
585225,416520,29,27,202402,482,1,@2523,31,TON,31,172437.5,48282.5,1,1,11.54045643
585225,416810,29,27,202402,408,1,@2523,36,TON,36,3464156.62,969963.8,34,1,235.8494431
585225,509321,29,36,202402,317,1,@2523,27,TON,27,164531.25,46068.75,1,1,19.22318612
585292,412106,29,27,202312,483,1,@2523,30,MTS,30,2446846.8,685117.2,17,1,168.8645135
585292,423104,29,27,202402,558,1,@2523,35,MTS,35,770000,215600,4,1,39.4265233
585305,396230,29,26,202402,759,1,@2523,24.5,TON,24.5,157527.34,44107.65,2,1,8.471261327
585320,403115,29,30,202312,556,1,@2523,35.37,MTS,35.37,223825,62671,1,1,11.38148006
585320,410218,29,27,202402,598,1,@2523,49.76,MTS,49.76,348944.98,97704.6,2,1,11.72668878
585320,410218,29,27,202402,598,2,@2523,1671.34,MTS,1671.34,11720372.02,3281704.16,2,1,11.72668895
585320,412201,29,27,202312,461,1,@2523,30.13,MTS,30.13,109881.7,30766.88,1,1,7.9108894
585320,412201,29,27,202402,461,1,@2523,33.63,MTS,33.63,122645.92,34340.86,1,1,7.910889397
585320,412201,29,27,202312,461,1,@2523,34.14,MTS,34.14,373517.55,104584.92,3,1,23.73266834
585320,413304,29,27,202402,308,1,@2523,29.63,MTS,29.63,162039,45371,1,1,17.75567497
585320,414302,29,27,202312,497,1,@2523,5,MTS,5,28985,8116,1,1,11.6639839
587122,412101,29,27,202402,458,1,@2523,30,TON,30,1694531.25,474468.75,10,1,123.3283297
587122,412114,29,27,202312,420,1,@2523,25.5,TON,25.5,149414.06,41835.94,1,1,13.95089262
587122,415523,29,27,202402,390,1,@2523,15,TON,15,764062.5,213937.5,9,1,130.6089744
587122,415803,29,27,202402,306,1,@2523,6,TON,6,16732.5,4685.1,1,1,9.113562092
587122,415804,29,27,202402,310,1,@2523,34.59,TON,34.59,189164.06,52965.94,1,1,17.6411288
587122,574213,29,29,202312,509,1,@2523,16,TON,16,2631250,736750,24,1,323.0906189
587122,575001,29,29,202312,510,1,@2523,38,TON,38,1804999.92,505400.08,9,1,93.13725077
587122,575022,29,29,202402,519,1,@2523,32,TON,32,165000,46200,1,1,9.934971098
587122,576211,29,29,202402,422,1,@2523,32,TON,32,165000,46200,1,1,12.2186019
587122,576257,29,29,202312,421,1,@2523,200,NOS,,95312.5,26687.52,2,1,#DIV/0!
591136,401208,29,27,202312,548,1,@2523,33.64,MTS,33.64,211932.04,59340.96,1,1,11.49635253
591136,401404,29,27,202312,615,1,@2523,25,MTS,25,625000,175000,4,1,40.6504065
591136,410222,29,27,202312,465,1,@2523,25,MTS,25,140000,39200,1,1,12.04301075
591136,421312,29,27,202402,567,1,@2523,34.85,MTS,34.85,230010.2,64402.8,1,1,11.64022176
591136,574145,29,29,202402,518,1,@2523,32,MTS,32,165000,46200,1,1,9.954150579
600020,505172,33,36,202402,811,1,@2523,29.82,MTS,29.82,128132.66,35877.14,1,1,5.298236604
600020,508284,33,36,202312,608,1,@2523,31.86,MTS,31.86,184190.62,51573.37,1,1,9.50863461
600057,744202,37,35,202312,1729,1,@2523,640,BAG,32,2512512,703503.3,15,1,45.41122036
613704,361170,33,24,202312,2300,1,@2523,30000,KGS,30,1650000,462000,1,1,23.91304348
620020,627116,33,33,202312,354,1,@2523,39.48,TON,39.48,197400,55272,1,1,14.12429379
621651,516433,33,37,202402,588,1,@2523,35.62,MTS,35.62,215287.28,60280.44,2,1,10.27891156
621651,516433,33,37,202402,588,1,@2523,35.96,MTS,35.96,108671.12,30427.91,1,1,5.139455782
621651,601206,33,33,202402,354,1,@2523,39.9,MTS,39.9,193265.62,54114.38,1,1,13.68290925
621651,629703,33,33,202402,414,1,@2523,40.7,MTS,40.7,203500,56980,1,1,12.07729469
621651,632602,33,33,202402,342,2,@2523,10,MTS,10,59375,16625,1,1,17.36111111
621651,635117,33,33,202312,307,1,@2523,39.82,MTS,39.82,248875,69685,1,1,20.35830619
621651,671318,33,32,202402,594,1,@2523,33.94,MTS,33.94,230685.94,64592.06,1,1,11.44255063
621651,682304,33,32,202402,428,1,@2523,31,MTS,31,417531.25,116908.75,2,1,31.46904206
621651,683101,33,32,202402,401,1,@2523,31,MTS,31,485866.6,136042.64,4,1,39.08507763
621651,683110,33,32,202312,403,1,@2523,40.18,MTS,40.18,178926.56,50099.44,1,1,11.04993781
621651,689573,33,32,202402,424,1,@2523,2.5,MTS,2.5,16796.87,4703.13,1,1,15.84610377
621651,689573,33,32,202402,424,1,@2523,25,MTS,25,537109.36,150390.64,3,1,50.67069434
621651,691015,33,32,202312,433,1,@2523,34.72,MTS,34.72,227850,63798,1,1,15.15588915
621704,627425,33,33,202402,399,1,@2523,25,MTS,25,164062.5,45937.5,1,1,16.44736842
621705,626111,33,33,202312,311,1,@2523,25,MTS,25,164062.5,45937.5,1,1,21.10128617
621705,626205,33,33,202312,316,1,@2523,39.66,MTS,39.66,144039.76,40331.24,1,1,11.4932432
621705,626205,33,33,202402,316,1,@2523,63.42,MTS,63.42,203756.16,57051.84,1,1,10.16710777
621705,629165,33,33,202312,472,1,@2523,20,MTS,20,123663.21,0,1,1,13.09991631
621705,686662,33,32,202402,476,1,@2523,31,MTS,31,217968.75,61031.25,1,1,14.77153361
621705,690517,33,32,202312,530,1,@2523,39.38,MTS,39.38,267660.94,74945.06,1,1,12.82429257
621705,691583,33,32,202402,480,1,@2523,39.92,MTS,39.92,517712.5,144959.5,2,1,27.01822917
621707,560081,33,29,202402,379,1,@2523,38.32,TON,38.32,179145.23,50160.66,1,1,12.33503933
621707,560081,33,29,202312,379,1,@2523,41.08,TON,41.08,192048.58,53773.6,1,1,12.33506537
621707,627151,33,33,202402,367,1,@2523,43.12,TON,43.12,215600,60368,1,1,13.6239782
621707,635001,33,33,202312,316,1,@2523,6,TON,6,22366.36,0,1,1,11.79660338
621707,635811,33,33,202402,344,1,@2523,25,TON,25,126953.13,35546.88,1,1,14.76199186
621713,560087,33,29,202402,375,1,@2523,25,MTS,25,128906.25,36093.75,1,1,13.75
621713,562114,33,29,202402,395,1,@2523,25,MTS,25,132812.5,37187.5,1,1,13.44936709
621713,570015,33,29,202402,516,1,@2523,19,MTS,19,263927.1,73899.6,3,1,26.92034884
621713,571812,33,29,202402,542,1,@2523,35,MTS,35,191406.25,53593.75,1,1,10.08994465
621713,575011,33,29,202402,756,1,@2523,30,MTS,30,140885.1,39447.83,1,1,6.211865079
621713,600019,33,33,202312,313,1,@2523,6,MTS,6,32812.5,9187.5,1,1,17.47204473
621713,627152,33,33,202312,396,1,@2523,39.02,MTS,39.02,219487.5,61456.5,1,1,14.20454545
621713,678733,33,32,202312,337,1,@2523,20,MTS,20,189671.6,53108.04,2,1,28.14118694
621713,680664,33,32,202312,428,1,@2523,36,MTS,36,535157.28,149844.03,3,1,34.73242991
621713,682034,33,32,202312,450,1,@2523,10,MTS,10,65625,18375,1,1,14.58333333
621729,626127,33,33,202402,317,1,@2523,30.86,MTS,30.86,127624.62,0,1,1,13.04605719
621729,626127,33,33,202402,317,1,@2523,41.28,MTS,41.28,170717.57,0,1,1,13.04605694
621729,626127,33,33,202312,317,1,@2523,55.38,MTS,55.38,291199.12,0,1,1,16.58738193
621730,560002,33,29,202312,364,1,@2523,39.76,MTS,39.76,211225,59143,1,1,14.59478022
621730,563101,33,29,202312,411,1,@2523,5,MTS,5,102235.55,28625.96,4,1,49.74965937
621730,570026,33,29,202402,506,1,@2523,5,MTS,5,46549.7,13033.92,2,1,18.39909091
621730,571405,33,29,202402,463,1,@2523,17,MTS,17,75775.29,21217.08,1,1,9.627149028
621730,627352,33,33,202312,381,1,@2523,38.42,MTS,38.42,201104.69,56309.32,1,1,13.73851723
621730,635117,33,33,202312,302,1,@2523,39.2,MTS,39.2,208250,58310,1,1,17.5910596
621730,641112,33,33,202312,338,1,@2523,35,MTS,35,27007645,0,170,1,2282.97929
621730,676501,33,32,202312,449,1,@2523,34.68,MTS,34.68,238425,66759,1,1,15.31180401
621730,676510,33,32,202312,427,1,@2523,39.45,MTS,39.45,200330.81,56092.62,1,1,11.8924919
621730,676519,33,32,202402,452,1,@2523,34.72,MTS,34.72,182523.04,51106.45,1,1,11.63053097
621730,680001,33,32,202312,450,1,@2523,30,MTS,30,445312.5,124687.5,2,1,32.98611111
621730,682035,33,32,202312,535,1,@2523,1,MTS,1,103437.57,28962.57,14,1,193.3412523
621730,683502,33,32,202402,505,1,@2523,30,MTS,30,435937.5,122062.5,3,1,28.77475248
621730,686532,33,32,202402,470,1,@2523,3,MTS,3,13593.75,3806.25,1,1,9.640957447
621730,690518,33,32,202312,522,1,@2523,39.36,MTS,39.36,270600,75768,1,1,13.17049808
624703,560081,33,29,202312,319,1,@2523,39.58,TON,39.58,183482.31,51375.05,1,1,14.5320782
624703,560081,33,29,202312,319,1,@2523,39.67,TON,39.67,183899.53,51491.87,1,1,14.53207852
624703,560081,33,29,202402,319,1,@2523,40.48,TON,40.48,187654.47,52543.25,1,1,14.53207823
624703,570003,33,29,202312,473,1,@2523,39.54,TON,39.54,216234.37,60545.62,1,1,11.56183906
624703,575001,33,29,202312,584,1,@2523,25,TON,25,136718.75,38281.25,1,1,9.364297945
624703,577421,33,29,202312,736,1,@2523,10,TON,10,64843.75,18156.25,1,1,8.81029212
624703,628203,33,33,202402,317,1,@2523,39.02,TON,39.02,219548.47,61473.58,1,1,17.74940862
624703,671314,33,32,202312,505,1,@2523,5,TON,5,69780.33,19538.49,3,1,27.63577426
624703,683545,33,32,202402,338,1,@2523,35.77,TON,35.77,153699.22,43035.78,1,1,12.71264803
624703,688561,33,32,202312,419,1,@2523,34.84,TON,34.84,204140.62,57159.37,1,1,13.9841882
624703,691334,33,32,202402,377,1,@2523,35.79,TON,35.79,212503.12,59500.87,1,1,15.7493365
626127,608602,33,33,202402,400,1,@2523,30,MTS,30,152343.76,42656.26,1,1,12.69531333
627352,676121,33,32,202312,438,2,@2523,50,MTS,50,353125,98875,1,1,16.12442922
631003,612001,33,33,202312,314,1,@2523,35.09,MTS,35.09,191898.44,53731.58,1,1,17.4164015
631003,627352,33,33,202312,634,1,@2523,39.41,MTS,39.41,233996.88,65519.14,1,1,9.365142156
631004,638012,33,33,202312,400,1,@2523,32,MTS,32,168751,0,1,1,13.18367188
636115,686666,33,32,202402,373,1,@2523,33,MTS,33,220687.5,61792.5,1,1,17.92895442
637303,671318,33,32,202312,472,1,@2523,10,MTS,10,68750,19250,1,1,14.56567797
637303,685515,33,32,202312,308,1,@2523,20,MTS,20,96875,27125,1,1,15.72646104
641103,695586,33,32,202312,380,1,@2523,26.16,MTS,26.16,179850,50358,1,1,18.09210526
680585,421201,32,27,202402,1279,1,@2523,3210,BAG,160.5,1219800,341544,1,1,5.942142299
700154,795102,19,14,202402,1581,1,@2523,1175,BAG,58.75,305500,85540,1,1,3.289057559
713148,823001,19,10,202402,328,2,@2523,131.8,MTS,131.8,983187.61,275292.31,2,2,22.74296814
721129,742101,19,19,202312,329,2,@2523,521.2,MTS,521.2,2612512.91,0,1,1,15.23555012
721507,742137,19,19,202312,386,1,@2523,25,MTS,25,110156.24,30843.76,1,1,11.4151544
733209,833210,19,20,202312,540,1,@2523,3.35,MTS,3.35,15075,4221,1,1,8.333333333
735102,813204,19,10,202312,308,1,@2523,30,TON,30,328125,91875,2,1,35.51136364
742227,734005,19,19,202402,337,2,@2523,522.8,MTS,522.8,2462272.98,0,1,1,13.97560829
752104,700039,21,19,202312,483,1,@2523,600,BAG,30,186300,52164,1,1,12.85714286
754200,764073,21,21,202402,600,1,@2523,500,BAG,25,1511718.76,423281.26,11,2,100.7812507
755024,812005,21,10,202402,656,1,@2523,40.1,MTS,40.1,194234.38,54385.63,1,1,7.383765434
755024,812005,21,10,202312,656,1,@2523,40.36,MTS,40.36,201800,56504,1,1,7.62195122
